state,Year,Date
Connecticut,2020,2020-12-25
Connecticut,2021,2021-01-05
Connecticut,2021,2021-01-11
Connecticut,2021,2021-01-12
Connecticut,2022,2022-01-18
Connecticut,2022,2022-01-27
Connecticut,2027,2027-02-16
Connecticut,2028,2028-01-14
Connecticut,2034,2034-01-16
Connecticut,2034,2034-01-19
Connecticut,2034,2034-01-27
Connecticut,2035,2035-02-06
Connecticut,2035,2035-02-07
Connecticut,2036,2036-01-06
Connecticut,2040,2040-01-28
Connecticut,2044,2044-01-16
Connecticut,2051,2051-01-24
Connecticut,2054,2054-01-04
Connecticut,2055,2055-02-16
Connecticut,2055,2055-02-21
Connecticut,2055,2055-02-24
Connecticut,2056,2056-02-14
Connecticut,2058,2058-01-07
