rb,Year,hdd
p95,2020,1131.4766897447998
p95,2021,1001.3113828605698
p95,2022,930.6575860711406
p95,2023,973.2867289818123
p95,2024,930.9450496593745
p95,2025,986.7221361096977
p95,2026,1126.1766961649441
p95,2027,1107.6331218186874
p95,2028,1008.6592628306657
p95,2029,1003.2400675594025
p95,2030,1140.1408039963637
p95,2031,1059.5365198443733
p95,2032,861.2698299970714
p95,2033,1198.1316784765716
p95,2034,922.6756749488873
p95,2035,1081.9562954316889
p95,2036,1005.897600400056
p95,2037,877.6258213574131
p95,2038,1236.8352367479529
p95,2039,1039.1236119215368
p95,2040,1071.4853298197254
p95,2041,995.0817920200136
p95,2042,1153.8635674193517
p95,2043,901.1880189541625
p95,2044,1017.6895735503904
p95,2045,1035.4106094063
p95,2046,1020.956707690077
p95,2047,1211.4378728100496
p95,2048,1012.9589355239102
p95,2049,1006.1486779449546
p95,2050,1302.8117831397044
p95,2051,1245.7993448978548
p95,2052,1123.5391088047058
p95,2053,898.0750356646049
p95,2054,988.9928201317688
p95,2055,1128.9371434872405
p95,2056,1295.340175125005
p95,2057,1113.965024841581
p95,2058,1209.760140337838
p95,2059,1262.665465227954
p95,2060,1356.9038870849497
p95,2061,1231.9673845410302
p95,2062,1122.0441935181668
p95,2063,1184.6458300625932
p95,2064,1131.7085374956223
p95,2065,1201.1729877939567
p95,2066,1355.941492898951
p95,2067,1283.2393757379884
p95,2068,1230.293528939257
p95,2069,1176.3804374677457
p95,2070,1354.262965773064
p95,2071,1248.3089971404295
p95,2072,1031.09596450249
p95,2073,1384.7103868892837
p95,2074,1088.1606022225888
p95,2075,1283.2077015424838
p95,2076,1188.427391328844
p95,2077,1032.6535025946316
p95,2078,1439.5642736596694
p95,2079,1270.3733687838449
p95,2080,1304.9215360201683
p95,2081,1187.2073270087913
p95,2082,1360.7116199182065
p95,2083,1062.702145633475
p95,2084,1229.7121344424604
p95,2085,1221.1494759666557
p95,2086,1230.5463717333566
p95,2087,1401.600363892836
p95,2088,1207.9079332487513
p95,2089,1121.5242251407876
p95,2090,1453.9575080637967
p95,2091,1432.0751306115574
p95,2092,1251.7379695726559
p95,2093,997.3713680762839
p95,2094,1112.6490446537648
p95,2095,1257.947339511784
p95,2096,1462.7320241927255
p95,2097,1253.0145198536202
p95,2098,1347.4710322648543
p95,2099,1441.5763062649435
