rb,Year,hdd
p53,2020,1346.3573353337172
p53,2021,1110.636112403764
p53,2022,937.8394074900663
p53,2023,1093.746469869304
p53,2024,1019.5424436044104
p53,2025,1003.7870525138109
p53,2026,1094.192968106807
p53,2027,1118.5068354886184
p53,2028,1167.4847113780247
p53,2029,1009.1998164273648
p53,2030,1129.511143858193
p53,2031,1277.0525456116902
p53,2032,836.885941173997
p53,2033,900.4222758835917
p53,2034,1200.4765881966384
p53,2035,913.037454847421
p53,2036,1149.04875037984
p53,2037,1110.2607933380514
p53,2038,1320.5093759999872
p53,2039,1042.0499470781533
p53,2040,1334.814955253908
p53,2041,1170.9562311143654
p53,2042,1245.7636382724745
p53,2043,1011.8893217783393
p53,2044,965.0925411758152
p53,2045,1271.0814515136976
p53,2046,1301.3106813728027
p53,2047,1127.7767260902249
p53,2048,931.9231672445724
p53,2049,975.0162489019483
p53,2050,1269.394977889402
p53,2051,1432.8699097147355
p53,2052,1382.045939434231
p53,2053,1124.8796659563097
p53,2054,1187.0099490889515
p53,2055,1102.987361708726
p53,2056,1273.8282718102973
p53,2057,1144.7696326210073
p53,2058,1479.2255335054688
p53,2059,1092.7942894247217
p53,2060,1584.9158409845797
p53,2061,1346.5650662870985
p53,2062,1145.3948946817118
p53,2063,1284.2694914740505
p53,2064,1214.1899990259103
p53,2065,1221.321682297104
p53,2066,1352.2180447847468
p53,2067,1352.694459169853
p53,2068,1369.008557564532
p53,2069,1220.5527734609082
p53,2070,1324.4707580956162
p53,2071,1519.7150024078237
p53,2072,1064.0005819478242
p53,2073,1075.5187367284518
p53,2074,1416.1453708738154
p53,2075,1090.7311810752449
p53,2076,1352.8757899755399
p53,2077,1316.2291034094114
p53,2078,1507.1594020321304
p53,2079,1197.8390208004753
p53,2080,1524.2641442658323
p53,2081,1386.6241172593834
p53,2082,1400.887175144523
p53,2083,1218.3554004614248
p53,2084,1191.2180157422326
p53,2085,1490.141253065512
p53,2086,1459.6543559820009
p53,2087,1304.366159919479
p53,2088,1071.7944699291156
p53,2089,1142.6537981968008
p53,2090,1427.069230296189
p53,2091,1577.8618647119406
p53,2092,1536.4953726536928
p53,2093,1228.643629968817
p53,2094,1307.76456247508
p53,2095,1222.2824553037015
p53,2096,1390.2718303112465
p53,2097,1245.2427680811925
p53,2098,1599.8167428841098
p53,2099,1271.9386960631705
