rb,Year,hdd
p36,2020,494.05768462405405
p36,2021,475.2500308124844
p36,2022,406.04445125395864
p36,2023,635.3342686605404
p36,2024,477.8342892449487
p36,2025,323.2124102345207
p36,2026,369.5930578981212
p36,2027,444.6721262207446
p36,2028,776.4512654779799
p36,2029,557.1005865101689
p36,2030,567.7101664410859
p36,2031,562.4196392994386
p36,2032,237.1279552506295
p36,2033,171.14723566690242
p36,2034,375.77340172822585
p36,2035,440.00884807546504
p36,2036,450.26392095110276
p36,2037,503.88533685177777
p36,2038,520.2300108975772
p36,2039,356.27131399898263
p36,2040,464.8871179365724
p36,2041,487.91880615233526
p36,2042,579.2497869972965
p36,2043,515.5047896928363
p36,2044,212.69685199727428
p36,2045,449.1940345301908
p36,2046,601.3912677610177
p36,2047,532.1921891743125
p36,2048,411.3194818761082
p36,2049,260.8150980756087
p36,2050,380.9130007536975
p36,2051,404.81334195726663
p36,2052,575.3360705191966
p36,2053,426.54723024314546
p36,2054,350.270493286778
p36,2055,469.8975509496883
p36,2056,485.7189363399673
p36,2057,507.7092940277402
p36,2058,577.3163418160361
p36,2059,364.5850243889679
p36,2060,684.2913846351624
p36,2061,659.6557243331506
p36,2062,547.3070099428526
p36,2063,782.0340805153053
p36,2064,616.1590637130921
p36,2065,450.72562146614285
p36,2066,510.90036961644284
p36,2067,615.5975959838127
p36,2068,945.5370566160221
p36,2069,737.7218011217159
p36,2070,744.3052512824105
p36,2071,763.7466277187589
p36,2072,376.63874785221225
p36,2073,256.49273100704437
p36,2074,547.7678609426158
p36,2075,583.2593945452868
p36,2076,605.42073596811
p36,2077,661.4126127108362
p36,2078,701.3262359639814
p36,2079,496.042218449492
p36,2080,652.326362302885
p36,2081,645.1335811461548
p36,2082,749.3533711737093
p36,2083,679.9141393665532
p36,2084,316.7143863687713
p36,2085,616.9262282311499
p36,2086,757.20217951701
p36,2087,662.8869863126655
p36,2088,510.1065969726665
p36,2089,350.0635983708468
p36,2090,474.5463285342428
p36,2091,501.2132689280831
p36,2092,673.1323856679159
p36,2093,509.174025025525
p36,2094,422.00722672636005
p36,2095,567.5254955402595
p36,2096,581.566435312098
p36,2097,588.974800317401
p36,2098,666.2967575403433
p36,2099,487.5092572590176
