rb,Year,hdd
p49,2020,1367.7529851505979
p49,2021,1234.8770620465457
p49,2022,1050.1382569697214
p49,2023,1205.5830400188545
p49,2024,1166.465162791635
p49,2025,1228.5513655104805
p49,2026,1172.9792335502193
p49,2027,1144.511923756337
p49,2028,1152.8118405259154
p49,2029,1104.2885469913647
p49,2030,1345.5831498966877
p49,2031,1271.6379265637547
p49,2032,1106.7405848993383
p49,2033,1182.876109701259
p49,2034,1475.4569717478255
p49,2035,1148.3307880930604
p49,2036,1341.253780589431
p49,2037,1335.0607943246084
p49,2038,1509.2651651995889
p49,2039,1215.4855603515625
p49,2040,1510.9391152024289
p49,2041,1426.0882246351284
p49,2042,1444.851462923702
p49,2043,1337.7510618978765
p49,2044,1288.6902495880174
p49,2045,1402.76822082843
p49,2046,1496.2934695504973
p49,2047,1418.1787995063278
p49,2048,1362.1886685272607
p49,2049,1342.326793747968
p49,2050,1606.5391725772297
p49,2051,1736.4573188726945
p49,2052,1655.6159800355695
p49,2053,1549.126859042765
p49,2054,1548.9204913917479
p49,2055,1508.8561956277938
p49,2056,1607.5034181593444
p49,2057,1397.9546281370394
p49,2058,1766.3687031670293
p49,2059,1520.6722244371244
p49,2060,1859.2898247926814
p49,2061,1807.540456793834
p49,2062,1603.6286645408645
p49,2063,1707.217098064209
p49,2064,1655.391692900673
p49,2065,1777.5796067442468
p49,2066,1789.9381374018976
p49,2067,1746.363551657351
p49,2068,1731.8717580754437
p49,2069,1771.3815587721533
p49,2070,1947.3912362599356
p49,2071,1927.3373438445124
p49,2072,1736.2050393566478
p49,2073,1789.403804574833
p49,2074,2136.6239103008807
p49,2075,1726.4314831064285
p49,2076,2023.8662402837244
p49,2077,1931.291884350102
p49,2078,2131.913565468603
p49,2079,1859.8164246053
p49,2080,2134.25243135718
p49,2081,2117.0144477503227
p49,2082,2076.794250226395
p49,2083,2068.3674603938093
p49,2084,1986.0297148413756
p49,2085,2064.6852825711435
p49,2086,2223.170855255798
p49,2087,2118.1542309794663
p49,2088,2053.521925497723
p49,2089,1977.7996144553767
p49,2090,2271.245664423611
p49,2091,2428.007022005774
p49,2092,2381.8594733017762
p49,2093,2184.5352393037015
p49,2094,2278.2787880073624
p49,2095,2243.8711736701753
p49,2096,2369.02756953222
p49,2097,2117.123298480716
p49,2098,2474.266981292603
p49,2099,2223.5542080534815
