rb,Year,hdd
p30,2020,1926.3132202417848
p30,2021,1933.4149943329046
p30,2022,1738.1274163483085
p30,2023,1785.3613984135734
p30,2024,1774.7406451482457
p30,2025,1882.097944053552
p30,2026,1883.5081339874503
p30,2027,1950.2844725693121
p30,2028,2086.382351083725
p30,2029,2217.9208250821284
p30,2030,2025.9021543301826
p30,2031,1902.773971420519
p30,2032,2032.7081274683953
p30,2033,1953.4035925038838
p30,2034,2069.452265658392
p30,2035,2045.2081635403106
p30,2036,2160.644769947897
p30,2037,2128.3580364897834
p30,2038,1906.0488909820906
p30,2039,2051.014055771264
p30,2040,2123.0468000074443
p30,2041,2239.2969060672704
p30,2042,2064.543302194884
p30,2043,2150.3446937286267
p30,2044,2009.8328789720822
p30,2045,2151.2329143334737
p30,2046,2129.954913410348
p30,2047,2239.7620497600356
p30,2048,2105.331477069209
p30,2049,2220.9410180985765
p30,2050,2113.764182733211
p30,2051,2195.25183827443
p30,2052,2336.9389313065367
p30,2053,2198.684208767029
p30,2054,2231.4540237302062
p30,2055,2193.7049217828167
p30,2056,2344.0548532897938
p30,2057,2504.234755566003
p30,2058,2303.750577315465
p30,2059,2194.097171004887
p30,2060,2544.9904667011297
p30,2061,2691.0834100373727
p30,2062,2407.5727950146015
p30,2063,2460.82560612468
p30,2064,2499.5907066300156
p30,2065,2568.0841851851624
p30,2066,2632.5772638184017
p30,2067,2664.3225184078674
p30,2068,2810.928634344502
p30,2069,3023.380007820102
p30,2070,2791.5856855497013
p30,2071,2651.496508598752
p30,2072,2775.9749784656537
p30,2073,2731.823975755585
p30,2074,2815.581363135295
p30,2075,2920.824148042716
p30,2076,2995.8345063186307
p30,2077,2961.2213116855473
p30,2078,2678.6194276889332
p30,2079,2904.165395039311
p30,2080,2943.8015217996035
p30,2081,3073.183379637411
p30,2082,2927.102271383128
p30,2083,3032.5258339163884
p30,2084,2831.033799434343
p30,2085,3017.7561034571013
p30,2086,3022.1149696429284
p30,2087,3148.2587381459607
p30,2088,3012.4757801094183
p30,2089,3123.6007570731153
p30,2090,2972.9395370850284
p30,2091,3095.2400682073985
p30,2092,3301.2979062523073
p30,2093,3156.822202335993
p30,2094,3332.69004128307
p30,2095,3220.7389422472875
p30,2096,3416.949923889114
p30,2097,3563.292138941678
p30,2098,3348.263028043421
p30,2099,3160.2040439759203
