rb,Year,cdd
p50,2020,1910.9051927080836
p50,2021,1682.3115051515294
p50,2022,1938.1056192676153
p50,2023,2173.9910215033397
p50,2024,1937.375260146559
p50,2025,2035.1516765360643
p50,2026,1622.2745422382516
p50,2027,1801.9795853702365
p50,2028,1926.4987062320133
p50,2029,2018.7702900632507
p50,2030,1610.9249242693995
p50,2031,1664.334931025182
p50,2032,1577.4205902182875
p50,2033,2102.76572184416
p50,2034,1822.0287458215864
p50,2035,1780.8857713576524
p50,2036,1952.8328750702608
p50,2037,1924.0992998019128
p50,2038,1660.6324755912615
p50,2039,1474.3567203030557
p50,2040,1883.9287387202453
p50,2041,1818.50321289702
p50,2042,1892.760965064037
p50,2043,1725.9983165143658
p50,2044,1636.381255951218
p50,2045,1669.0496265836352
p50,2046,1454.523840683144
p50,2047,1738.7108204442352
p50,2048,1833.591008933952
p50,2049,1759.7059258837048
p50,2050,1843.429278871812
p50,2051,1748.0596170943672
p50,2052,1315.2090663881067
p50,2053,1968.2683689423825
p50,2054,1949.0647466105554
p50,2055,1637.4120726365431
p50,2056,1447.0699333304717
p50,2057,1376.9368728027935
p50,2058,1883.265770065923
p50,2059,1840.211634405544
p50,2060,1571.350968037431
p50,2061,1378.9581925178973
p50,2062,1590.9740951650656
p50,2063,1805.4079152238862
p50,2064,1574.065611690859
p50,2065,1739.7873430917462
p50,2066,1330.8970796218423
p50,2067,1478.7386032596237
p50,2068,1591.6272092466052
p50,2069,1697.5990138377579
p50,2070,1293.056887310157
p50,2071,1374.0570093656752
p50,2072,1254.4855644485876
p50,2073,1727.46334969124
p50,2074,1494.1336577468255
p50,2075,1419.9799908485493
p50,2076,1592.527617848185
p50,2077,1569.748683312226
p50,2078,1357.1179200936067
p50,2079,1158.0428361563904
p50,2080,1541.978619117312
p50,2081,1442.8427612524933
p50,2082,1518.6685469420559
p50,2083,1385.5519212076874
p50,2084,1304.897344584693
p50,2085,1326.3705855276985
p50,2086,1122.0999588232557
p50,2087,1408.829541616799
p50,2088,1450.5613456552276
p50,2089,1383.2386822098679
p50,2090,1491.525563782728
p50,2091,1442.03505818855
p50,2092,1031.441535139955
p50,2093,1592.3133436370572
p50,2094,1597.2221877558898
p50,2095,1319.582285192156
p50,2096,1137.6547853858713
p50,2097,1046.907525974915
p50,2098,1489.278577205047
p50,2099,1430.8739484177777
