state,Year,Date
Connecticut,2020,2020-12-25
Connecticut,2020,2020-12-26
Connecticut,2021,2021-01-04
Connecticut,2021,2021-01-05
Connecticut,2021,2021-01-11
Connecticut,2021,2021-01-12
Connecticut,2022,2022-01-17
Connecticut,2022,2022-01-18
Connecticut,2022,2022-01-22
Connecticut,2022,2022-01-27
Connecticut,2023,2023-01-19
Connecticut,2027,2027-01-25
Connecticut,2027,2027-01-27
Connecticut,2027,2027-02-14
Connecticut,2027,2027-02-15
Connecticut,2027,2027-02-16
Connecticut,2028,2028-01-14
Connecticut,2033,2033-02-07
Connecticut,2033,2033-03-15
Connecticut,2034,2034-01-16
Connecticut,2034,2034-01-17
Connecticut,2034,2034-01-19
Connecticut,2034,2034-01-20
Connecticut,2034,2034-01-21
Connecticut,2034,2034-01-27
Connecticut,2034,2034-02-27
Connecticut,2035,2035-02-06
Connecticut,2035,2035-02-07
Connecticut,2036,2036-01-06
Connecticut,2040,2040-01-17
Connecticut,2040,2040-01-22
Connecticut,2040,2040-01-28
Connecticut,2043,2043-01-18
Connecticut,2043,2043-01-22
Connecticut,2043,2043-01-23
Connecticut,2043,2043-01-28
Connecticut,2044,2044-01-10
Connecticut,2044,2044-01-14
Connecticut,2044,2044-01-16
Connecticut,2044,2044-01-25
Connecticut,2045,2045-01-22
Connecticut,2045,2045-01-24
Connecticut,2045,2045-01-28
Connecticut,2047,2047-03-06
Connecticut,2049,2049-01-17
Connecticut,2051,2051-01-24
Connecticut,2054,2054-01-04
Connecticut,2055,2055-01-08
Connecticut,2055,2055-02-06
Connecticut,2055,2055-02-13
Connecticut,2055,2055-02-14
Connecticut,2055,2055-02-16
Connecticut,2055,2055-02-20
Connecticut,2055,2055-02-21
Connecticut,2055,2055-02-24
Connecticut,2056,2056-02-14
Connecticut,2058,2058-01-07
Connecticut,2059,2059-01-21
Connecticut,2059,2059-01-22
Connecticut,2060,2060-12-25
Connecticut,2061,2061-01-05
Connecticut,2062,2062-01-18
Connecticut,2068,2068-01-14
Connecticut,2074,2074-01-16
Connecticut,2074,2074-01-19
Connecticut,2074,2074-01-27
Connecticut,2075,2075-02-06
Connecticut,2075,2075-02-07
Connecticut,2076,2076-01-06
Connecticut,2084,2084-01-14
Connecticut,2084,2084-01-16
Connecticut,2089,2089-01-17
Connecticut,2091,2091-01-24
Connecticut,2094,2094-01-04
Connecticut,2095,2095-02-06
Connecticut,2095,2095-02-14
Connecticut,2095,2095-02-16
Connecticut,2095,2095-02-21
Connecticut,2095,2095-02-24
Connecticut,2096,2096-02-14
Connecticut,2098,2098-01-07
