rb,Year,cdd
p30,2020,787.5977413959245
p30,2021,627.455798927366
p30,2022,844.9388394999529
p30,2023,893.2521004331006
p30,2024,847.2357694027011
p30,2025,928.4850637308753
p30,2026,639.2089688316062
p30,2027,965.4777064504121
p30,2028,829.8656135093835
p30,2029,718.6293646795668
p30,2030,901.0331557943693
p30,2031,835.9187616382297
p30,2032,875.653041725865
p30,2033,739.6957776133979
p30,2034,776.9589030236134
p30,2035,592.3638648682247
p30,2036,588.1936584821208
p30,2037,797.732343512354
p30,2038,895.3076652939969
p30,2039,682.7834268469176
p30,2040,703.9229552076822
p30,2041,866.1242418664239
p30,2042,718.2197697303567
p30,2043,646.0641504891655
p30,2044,810.5764936918467
p30,2045,616.6701882186733
p30,2046,677.9346586682639
p30,2047,807.0673657524412
p30,2048,724.4887248490759
p30,2049,675.2915189659832
p30,2050,758.5031867578696
p30,2051,830.6471494953503
p30,2052,618.8988101388487
p30,2053,793.2342608782677
p30,2054,449.6630856602678
p30,2055,610.1445184631368
p30,2056,551.5803615995802
p30,2057,479.30865122871745
p30,2058,550.4127643278973
p30,2059,739.6854366929376
p30,2060,580.1985168899228
p30,2061,472.0037588206508
p30,2062,672.3845765309213
p30,2063,716.1132299130879
p30,2064,688.5753616836942
p30,2065,795.8983522517993
p30,2066,519.0762699592237
p30,2067,841.0413960141183
p30,2068,713.3948914302304
p30,2069,626.2181970962163
p30,2070,808.8718661801342
p30,2071,726.9037241320917
p30,2072,753.9442383109846
p30,2073,616.9128549397605
p30,2074,632.520496167148
p30,2075,475.5712787490278
p30,2076,460.8544326144064
p30,2077,667.4030720334481
p30,2078,729.7180363245036
p30,2079,540.5241891481489
p30,2080,546.4901406970065
p30,2081,738.9335392921853
p30,2082,575.1556904176991
p30,2083,504.9034852683963
p30,2084,691.2157200278499
p30,2085,522.0197728381532
p30,2086,581.979724146531
p30,2087,717.4626343740861
p30,2088,622.7890125237116
p30,2089,588.8863054555904
p30,2090,671.2846249377187
p30,2091,734.977857175957
p30,2092,528.2381671861301
p30,2093,716.243873703312
p30,2094,380.8257928259195
p30,2095,532.402249719255
p30,2096,481.58907085618966
p30,2097,399.6981193788462
p30,2098,454.46850173541196
p30,2099,652.1188147097805
