rb,Year,hdd
p13,2020,1661.2470833333348
p13,2021,1800.8537500000025
p13,2022,1501.2075000000018
p13,2023,1545.8079166666696
p13,2024,1703.2066666666678
p13,2025,1744.2491666666676
p13,2026,1664.2775000000004
p13,2027,1766.775000000001
p13,2028,1884.799166666668
p13,2029,1871.8558333333353
p13,2030,1799.4870833333366
p13,2031,1689.7883333333348
p13,2032,1847.6666666666674
p13,2033,1653.8070833333363
p13,2034,1916.4054166666683
p13,2035,1714.9495833333362
p13,2036,1916.1012500000018
p13,2037,1823.1016666666699
p13,2038,1520.4916666666686
p13,2039,1674.7633333333354
p13,2040,1865.9170833333358
p13,2041,2028.656250000002
p13,2042,1851.915416666669
p13,2043,2017.4954166666682
p13,2044,1786.5104166666688
p13,2045,1729.2441666666691
p13,2046,1864.9416666666696
p13,2047,1982.0058333333368
p13,2048,1887.2029166666696
p13,2049,1914.6341666666692
p13,2050,1788.7587500000025
p13,2051,1777.7112500000017
p13,2052,2074.3604166666687
p13,2053,1925.9475000000014
p13,2054,1997.0050000000028
p13,2055,2014.0658333333374
p13,2056,1990.6987500000016
p13,2057,2058.269583333337
p13,2058,2164.521666666669
p13,2059,1863.1566666666704
p13,2060,2229.919583333337
p13,2061,2408.805833333335
p13,2062,2065.335833333336
p13,2063,2169.120000000003
p13,2064,2289.103750000002
p13,2065,2385.5029166666695
p13,2066,2287.713333333334
p13,2067,2417.1058333333367
p13,2068,2570.2770833333375
p13,2069,2594.0441666666684
p13,2070,2522.7912500000016
p13,2071,2344.2537500000026
p13,2072,2531.5491666666703
p13,2073,2328.255416666672
p13,2074,2573.5116666666713
p13,2075,2459.838333333337
p13,2076,2589.9575000000004
p13,2077,2547.0175000000017
p13,2078,2153.519583333336
p13,2079,2417.808750000002
p13,2080,2541.9062500000027
p13,2081,2793.6591666666695
p13,2082,2572.022500000003
p13,2083,2719.852083333336
p13,2084,2539.230833333336
p13,2085,2499.8808333333345
p13,2086,2618.115000000001
p13,2087,2819.0154166666694
p13,2088,2670.234583333338
p13,2089,2680.591250000003
p13,2090,2510.857083333335
p13,2091,2511.465833333336
p13,2092,2894.3941666666688
p13,2093,2753.156666666669
p13,2094,2886.699166666669
p13,2095,2883.2025000000035
p13,2096,2902.6462500000052
p13,2097,2984.87541666667
p13,2098,3014.142500000006
p13,2099,2733.6200000000017
