rb,Year,Date
p134,2020,2020-01-27
p134,2020,2020-01-28
p134,2020,2020-01-29
p134,2021,2021-02-10
p134,2021,2021-02-11
p134,2022,2022-02-04
p134,2022,2022-02-05
p134,2022,2022-02-09
p134,2023,2023-12-18
p134,2023,2023-12-20
p134,2023,2023-12-21
p134,2023,2023-12-22
p134,2023,2023-12-23
p134,2023,2023-12-24
p134,2023,2023-12-25
p134,2023,2023-12-28
p134,2024,2024-01-18
p134,2024,2024-01-20
p134,2025,2025-01-30
p134,2025,2025-01-31
p134,2025,2025-02-01
p134,2025,2025-02-02
p134,2025,2025-02-03
p134,2025,2025-02-04
p134,2025,2025-12-01
p134,2025,2025-12-02
p134,2025,2025-12-11
p134,2029,2029-02-02
p134,2029,2029-02-03
p134,2029,2029-02-04
p134,2029,2029-02-05
p134,2029,2029-02-06
p134,2029,2029-02-08
p134,2029,2029-12-21
p134,2029,2029-12-22
p134,2030,2030-12-20
p134,2030,2030-12-21
p134,2030,2030-12-22
p134,2030,2030-12-23
p134,2030,2030-12-29
p134,2030,2030-12-30
p134,2031,2031-01-29
p134,2031,2031-11-02
p134,2033,2033-02-16
p134,2033,2033-02-17
p134,2036,2036-01-18
p134,2036,2036-02-02
p134,2036,2036-02-03
p134,2037,2037-01-12
p134,2037,2037-01-13
p134,2038,2038-12-21
p134,2043,2043-02-24
p134,2045,2045-12-07
p134,2046,2046-02-17
p134,2046,2046-02-18
p134,2048,2048-01-22
p134,2048,2048-12-14
p134,2048,2048-12-15
p134,2049,2049-12-09
p134,2051,2051-02-01
p134,2051,2051-02-02
p134,2053,2053-12-05
p134,2053,2053-12-06
p134,2053,2053-12-07
p134,2054,2054-02-05
p134,2054,2054-02-06
p134,2054,2054-12-30
p134,2054,2054-12-31
p134,2056,2056-12-17
p134,2057,2057-01-05
p134,2058,2058-02-20
p134,2059,2059-03-03
p134,2060,2060-01-28
p134,2061,2061-02-10
p134,2061,2061-02-11
p134,2062,2062-02-04
p134,2062,2062-02-05
p134,2063,2063-12-20
p134,2063,2063-12-21
p134,2063,2063-12-22
p134,2063,2063-12-23
p134,2063,2063-12-24
p134,2063,2063-12-25
p134,2063,2063-12-28
p134,2064,2064-01-18
p134,2065,2065-01-30
p134,2065,2065-01-31
p134,2065,2065-02-01
p134,2065,2065-02-02
p134,2065,2065-02-04
p134,2065,2065-12-01
p134,2065,2065-12-02
p134,2069,2069-02-02
p134,2069,2069-02-03
p134,2069,2069-02-04
p134,2069,2069-02-05
p134,2069,2069-02-06
p134,2069,2069-12-22
p134,2070,2070-12-20
p134,2070,2070-12-21
p134,2070,2070-12-22
p134,2070,2070-12-23
p134,2070,2070-12-29
p134,2070,2070-12-30
p134,2073,2073-02-17
p134,2076,2076-02-02
p134,2076,2076-02-03
p134,2077,2077-01-12
p134,2077,2077-01-13
p134,2078,2078-12-21
p134,2086,2086-02-17
p134,2086,2086-02-18
p134,2091,2091-02-01
p134,2091,2091-02-02
p134,2093,2093-12-06
p134,2093,2093-12-07
p134,2094,2094-02-05
p134,2094,2094-02-06
p134,2094,2094-12-30
p134,2096,2096-12-17
p134,2098,2098-02-20
