rb,Year,cdd
p16,2020,3965.021548302291
p16,2021,3717.7511872307814
p16,2022,4539.970669913583
p16,2023,4212.251874702057
p16,2024,4704.7652545626715
p16,2025,4709.024858315351
p16,2026,3917.6420426980135
p16,2027,3703.9388297026185
p16,2028,3990.5038806671196
p16,2029,4218.682596758956
p16,2030,4111.401754986654
p16,2031,4110.036733999729
p16,2032,3632.1787234239673
p16,2033,4397.234572506856
p16,2034,3917.9747753582124
p16,2035,3951.6195340646364
p16,2036,4103.644945249978
p16,2037,4124.67390368141
p16,2038,4122.271997255553
p16,2039,3957.9803344426355
p16,2040,4003.687422543745
p16,2041,4013.2300184163732
p16,2042,4340.481814549403
p16,2043,3796.1646606647246
p16,2044,3991.682359093905
p16,2045,4036.9605529717437
p16,2046,4087.9093782435016
p16,2047,3908.4465281836274
p16,2048,4433.732811091332
p16,2049,4246.728510580606
p16,2050,4056.1466262144404
p16,2051,4323.374921719994
p16,2052,3672.8117103791296
p16,2053,4278.450243829876
p16,2054,3809.562695983133
p16,2055,3585.0290564435395
p16,2056,3844.1746243108423
p16,2057,4078.6367752727406
p16,2058,3889.923625103339
p16,2059,4311.933487041561
p16,2060,3511.9652714144804
p16,2061,3315.378179871983
p16,2062,4136.932109391092
p16,2063,3778.6542911580655
p16,2064,4315.727717928968
p16,2065,4369.39916372172
p16,2066,3598.2173845363427
p16,2067,3400.1011449091975
p16,2068,3688.0590453343443
p16,2069,3927.40420441947
p16,2070,3869.5069691339036
p16,2071,3832.7715354309403
p16,2072,3336.3209517780124
p16,2073,4073.1254459608217
p16,2074,3607.1667998264397
p16,2075,3601.319249520403
p16,2076,3787.811223010678
p16,2077,3784.5670818242575
p16,2078,3770.4506833061214
p16,2079,3610.252934859999
p16,2080,3647.15363736201
p16,2081,3674.6178122337483
p16,2082,3993.9052937868883
p16,2083,3469.4732998721847
p16,2084,3663.2865100565286
p16,2085,3733.319311172777
p16,2086,3816.8531198038177
p16,2087,3653.731399424272
p16,2088,4157.17768227332
p16,2089,4019.023621151668
p16,2090,3845.194475399744
p16,2091,4132.301908774464
p16,2092,3487.5942761263072
p16,2093,4073.8641115068876
p16,2094,3608.3859574587764
p16,2095,3402.209664489168
p16,2096,3638.615282733542
p16,2097,3869.4811903255077
p16,2098,3677.26889793711
p16,2099,4119.459149728115
