rb,Year,hdd
p66,2020,1608.960463105744
p66,2021,1608.960463105744
p66,2022,1608.960463105744
p66,2023,1608.960463105744
p66,2024,1608.960463105744
p66,2025,1608.960463105744
p66,2026,1608.960463105744
p66,2027,1608.960463105744
p66,2028,1608.960463105744
p66,2029,1608.960463105744
p66,2030,1608.960463105744
p66,2031,1608.960463105744
p66,2032,1608.960463105744
p66,2033,1608.960463105744
p66,2034,1608.960463105744
p66,2035,1608.960463105744
p66,2036,1608.960463105744
p66,2037,1608.960463105744
p66,2038,1608.960463105744
p66,2039,1608.960463105744
p66,2040,1608.960463105744
p66,2041,1608.960463105744
p66,2042,1608.960463105744
p66,2043,1608.960463105744
p66,2044,1608.960463105744
p66,2045,1608.960463105744
p66,2046,1608.960463105744
p66,2047,1608.960463105744
p66,2048,1608.960463105744
p66,2049,1608.960463105744
p66,2050,1608.960463105744
p66,2051,1608.960463105744
p66,2052,1608.960463105744
p66,2053,1608.960463105744
p66,2054,1608.960463105744
p66,2055,1608.960463105744
p66,2056,1608.960463105744
p66,2057,1608.960463105744
p66,2058,1608.960463105744
p66,2059,1608.960463105744
p66,2060,1608.960463105744
p66,2061,1608.960463105744
p66,2062,1608.960463105744
p66,2063,1608.960463105744
p66,2064,1608.960463105744
p66,2065,1608.960463105744
p66,2066,1608.960463105744
p66,2067,1608.960463105744
p66,2068,1608.960463105744
p66,2069,1608.960463105744
p66,2070,1608.960463105744
p66,2071,1608.960463105744
p66,2072,1608.960463105744
p66,2073,1608.960463105744
p66,2074,1608.960463105744
p66,2075,1608.960463105744
p66,2076,1608.960463105744
p66,2077,1608.960463105744
p66,2078,1608.960463105744
p66,2079,1608.960463105744
p66,2080,1608.960463105744
p66,2081,1608.960463105744
p66,2082,1608.960463105744
p66,2083,1608.960463105744
p66,2084,1608.960463105744
p66,2085,1608.960463105744
p66,2086,1608.960463105744
p66,2087,1608.960463105744
p66,2088,1608.960463105744
p66,2089,1608.960463105744
p66,2090,1608.960463105744
p66,2091,1608.960463105744
p66,2092,1608.960463105744
p66,2093,1608.960463105744
p66,2094,1608.960463105744
p66,2095,1608.960463105744
p66,2096,1608.960463105744
p66,2097,1608.960463105744
p66,2098,1608.960463105744
p66,2099,1608.960463105744
