state,Year,cdd
Massachusetts,2020,3996.2543810572483
Massachusetts,2021,4042.4804814867625
Massachusetts,2022,4114.150671174989
Massachusetts,2023,4186.138135615445
Massachusetts,2024,4281.721777708512
Massachusetts,2025,4327.95901100611
Massachusetts,2026,4400.772242886428
Massachusetts,2027,4477.565840871628
Massachusetts,2028,4576.444283123558
Massachusetts,2029,4628.035089911354
Massachusetts,2030,4703.840541773415
Massachusetts,2031,4784.998784420221
Massachusetts,2032,4891.14776691499
Massachusetts,2033,4949.328417997016
Massachusetts,2034,5033.403731014609
Massachusetts,2035,5117.684732911011
Massachusetts,2036,5231.059612367625
Massachusetts,2037,5291.665535234506
Massachusetts,2038,5379.404707421649
Massachusetts,2039,5464.813538219215
Massachusetts,2040,5579.737526415602
Massachusetts,2041,5638.673626976479
Massachusetts,2042,5727.133444309193
Massachusetts,2043,5812.214309427714
Massachusetts,2044,5927.273711620033
Massachusetts,2045,5986.737196719076
Massachusetts,2046,6073.50721483617
Massachusetts,2047,6160.636790281755
Massachusetts,2048,6275.297073926734
Massachusetts,2049,6333.737354127184
Massachusetts,2050,6420.76647430642
Massachusetts,2051,6508.584758033759
Massachusetts,2052,6624.741258309963
Massachusetts,2053,6679.794367102643
Massachusetts,2054,6768.267291328825
Massachusetts,2055,6855.039659677535
Massachusetts,2056,6973.909953542917
Massachusetts,2057,7028.514184111332
Massachusetts,2058,7114.756937965301
Massachusetts,2059,7202.140118694233
Massachusetts,2060,7322.039681571199
Massachusetts,2061,7376.385965812578
Massachusetts,2062,7461.779534287232
Massachusetts,2063,7550.036982965263
Massachusetts,2064,7669.236333239921
Massachusetts,2065,7724.195290931809
Massachusetts,2066,7810.083518903114
Massachusetts,2067,7896.400806603892
Massachusetts,2068,8018.376991454786
Massachusetts,2069,8070.786835346452
Massachusetts,2070,8158.035992045094
Massachusetts,2071,8243.599314262705
Massachusetts,2072,8366.522078330396
Massachusetts,2073,8417.94922993498
Massachusetts,2074,8506.643784317577
Massachusetts,2075,8591.335609539668
Massachusetts,2076,8713.222208407247
Massachusetts,2077,8765.843179104797
Massachusetts,2078,8852.65434824493
Massachusetts,2079,8939.912393240236
Massachusetts,2080,9062.46015016737
Massachusetts,2081,9112.36863875062
Massachusetts,2082,9199.552250349905
Massachusetts,2083,9287.690740419492
Massachusetts,2084,9411.69543079754
Massachusetts,2085,9459.304707111021
Massachusetts,2086,9547.388591440787
Massachusetts,2087,9633.670944300968
Massachusetts,2088,9760.333148092423
Massachusetts,2089,9807.661317520091
Massachusetts,2090,9894.032540923787
Massachusetts,2091,9981.6504587026
Massachusetts,2092,10108.323702426887
Massachusetts,2093,10155.171741856067
Massachusetts,2094,10240.885516672974
Massachusetts,2095,10329.184116374028
Massachusetts,2096,10456.553712327086
Massachusetts,2097,10503.316591043766
Massachusetts,2098,10588.71480352655
Massachusetts,2099,10675.186582647373
