rb,Year,cdd
p87,2020,1263.515038493811
p87,2021,1164.9934427331073
p87,2022,1065.6861805805117
p87,2023,1349.943376362007
p87,2024,1109.1300842246037
p87,2025,1267.4794977775991
p87,2026,996.6549434086985
p87,2027,1094.4717057844232
p87,2028,1190.9028591338838
p87,2029,1194.9078785781653
p87,2030,826.960348366299
p87,2031,1003.1766082018332
p87,2032,1018.0465787673782
p87,2033,1203.2266696015731
p87,2034,1055.2674935028163
p87,2035,1156.6006461448078
p87,2036,1281.0621908557573
p87,2037,1211.9231272066068
p87,2038,984.3349941921106
p87,2039,924.5732135995337
p87,2040,1130.439982729536
p87,2041,1082.7119422960682
p87,2042,1177.8111333419615
p87,2043,1156.7473684085453
p87,2044,1097.4579674832248
p87,2045,1061.524455067581
p87,2046,969.0045487231978
p87,2047,988.709102858807
p87,2048,1121.311909003937
p87,2049,1153.0665160003969
p87,2050,1377.432980548596
p87,2051,1057.7854748643595
p87,2052,792.9146780041063
p87,2053,1221.6952726853622
p87,2054,1376.5781662052132
p87,2055,1034.8989879392157
p87,2056,957.1479762360933
p87,2057,804.3799080229669
p87,2058,1159.2481214409129
p87,2059,1070.2003848694826
p87,2060,1052.4476598668361
p87,2061,970.8536468786411
p87,2062,892.9182506855794
p87,2063,1164.4110441642993
p87,2064,928.9225156625855
p87,2065,1077.239435209908
p87,2066,819.14536783641
p87,2067,896.615784535212
p87,2068,998.0988768965229
p87,2069,994.4191647762036
p87,2070,633.0629175120403
p87,2071,821.0711965652094
p87,2072,821.638038333
p87,2073,985.4790811763513
p87,2074,880.5741023677264
p87,2075,949.6203210183526
p87,2076,1068.8041721040547
p87,2077,972.1546700400481
p87,2078,802.6992267094093
p87,2079,736.0343640046697
p87,2080,951.9052142588213
p87,2081,910.1132819723302
p87,2082,1018.9869461625453
p87,2083,999.5760638204052
p87,2084,941.5137929272082
p87,2085,899.6994937288954
p87,2086,801.9415627750091
p87,2087,848.4732970070885
p87,2088,944.1407441181423
p87,2089,979.8062252394595
p87,2090,1218.6515921410332
p87,2091,895.7305125262044
p87,2092,654.5335402067847
p87,2093,1043.8637696212022
p87,2094,1180.9062370344204
p87,2095,886.6333763181467
p87,2096,821.9901328239494
p87,2097,687.9268727548449
p87,2098,1007.4705912197559
p87,2099,926.522431178766
