rb,Year,cdd
p112,2020,3475.64352967492
p112,2021,3377.1343303301837
p112,2022,3145.3074496532386
p112,2023,3097.592687230308
p112,2024,3185.6456730098585
p112,2025,3136.1083462583356
p112,2026,2976.0180276560395
p112,2027,2897.5933540190713
p112,2028,3245.744261173153
p112,2029,3285.0102722754496
p112,2030,2615.420069048113
p112,2031,2693.66592508502
p112,2032,2885.033401103945
p112,2033,3052.1539234083216
p112,2034,3054.82857945225
p112,2035,3151.054289620826
p112,2036,3210.0064718881513
p112,2037,3089.946845469271
p112,2038,2425.3215087000017
p112,2039,2773.7333193460995
p112,2040,2928.6689010463233
p112,2041,2726.9920361961713
p112,2042,2865.976858731828
p112,2043,3014.3038589529474
p112,2044,2845.9224544817566
p112,2045,2879.9087989692243
p112,2046,2550.065846595962
p112,2047,2782.6402354757142
p112,2048,3031.073453611249
p112,2049,2947.028672557385
p112,2050,2881.073268335489
p112,2051,2765.298536360669
p112,2052,2443.4800044996136
p112,2053,2964.617307477559
p112,2054,3299.2334405744423
p112,2055,2842.631949846744
p112,2056,2628.367589086803
p112,2057,2466.72105117861
p112,2058,2905.5485531448767
p112,2059,2734.974099163548
p112,2060,2741.574053276458
p112,2061,2574.6761548922505
p112,2062,2468.760337203558
p112,2063,2434.356338227721
p112,2064,2515.5690214073347
p112,2065,2485.426820405669
p112,2066,2320.69917834739
p112,2067,2235.839250252041
p112,2068,2548.7281071017965
p112,2069,2611.532467713061
p112,2070,2003.3515500878395
p112,2071,2124.936613453001
p112,2072,2195.144938876326
p112,2073,2383.0551694546684
p112,2074,2341.3039433377658
p112,2075,2415.119293385098
p112,2076,2515.7650634011584
p112,2077,2342.9741234369603
p112,2078,1783.315917353641
p112,2079,2080.1925088292282
p112,2080,2222.9141553970007
p112,2081,2012.4207461841402
p112,2082,2186.2363171569305
p112,2083,2255.330795228272
p112,2084,2171.615375752395
p112,2085,2199.8846720507768
p112,2086,1858.2179057241083
p112,2087,2141.9082420851482
p112,2088,2273.6667168469926
p112,2089,2165.1555643798984
p112,2090,2147.625850986199
p112,2091,2050.7665035854593
p112,2092,1790.2890600448272
p112,2093,2226.041943034466
p112,2094,2524.3908519443166
p112,2095,2092.9738835221756
p112,2096,1951.400445441594
p112,2097,1841.3651937807208
p112,2098,2244.9449401495062
p112,2099,2075.4850659947174
