rb,Year,hdd
p52,2020,1184.2318333347177
p52,2021,1063.9131801343287
p52,2022,894.1019739558146
p52,2023,1051.2854908912
p52,2024,1015.066172849724
p52,2025,1058.355584935175
p52,2026,1029.4708846209173
p52,2027,987.663340437149
p52,2028,1131.054693095474
p52,2029,968.3813880036009
p52,2030,1151.1945817435687
p52,2031,1093.2642041208971
p52,2032,877.0776575436686
p52,2033,897.1004062374523
p52,2034,1317.8103850419925
p52,2035,924.2672619814999
p52,2036,1055.4198495542835
p52,2037,1163.321838325892
p52,2038,1308.3850973762728
p52,2039,1048.0093879515184
p52,2040,1361.4216826873308
p52,2041,1231.1810992314336
p52,2042,1284.8498340351446
p52,2043,1146.7052621927392
p52,2044,1066.572069590225
p52,2045,1220.9499647876864
p52,2046,1273.0338985636374
p52,2047,1197.2847356284456
p52,2048,1065.681843452203
p52,2049,1044.1522938001576
p52,2050,1277.3158219574996
p52,2051,1355.0107551013343
p52,2052,1356.295741692589
p52,2053,1250.0262336733838
p52,2054,1180.1515154950362
p52,2055,1134.6817888762012
p52,2056,1130.6369761681583
p52,2057,1032.9429956217464
p52,2058,1303.591108705274
p52,2059,1057.7821949329948
p52,2060,1486.6849365697976
p52,2061,1324.1185241072824
p52,2062,1141.502995291191
p52,2063,1325.717004347853
p52,2064,1270.3342427106436
p52,2065,1329.7311885928193
p52,2066,1346.2426509004463
p52,2067,1290.340929988944
p52,2068,1382.1464384503176
p52,2069,1266.1872420984243
p52,2070,1445.7474583037872
p52,2071,1433.4786725292208
p52,2072,1176.4073690568268
p52,2073,1180.2374787368653
p52,2074,1624.7327493726689
p52,2075,1197.9853980915555
p52,2076,1374.8947381821833
p52,2077,1463.5896681296654
p52,2078,1565.798764441238
p52,2079,1341.7180964815657
p52,2080,1638.2202936340304
p52,2081,1489.4754553533023
p52,2082,1559.9063889579552
p52,2083,1414.792653375937
p52,2084,1349.0104689850677
p52,2085,1468.9129856593395
p52,2086,1511.3780771559282
p52,2087,1452.6402335562339
p52,2088,1287.9961339007994
p52,2089,1237.0557024029285
p52,2090,1496.825244759848
p52,2091,1554.6687800536579
p52,2092,1558.9988244405995
p52,2093,1427.2760559636035
p52,2094,1392.1468288207316
p52,2095,1351.095873721108
p52,2096,1349.3307709581768
p52,2097,1215.0667881844702
p52,2098,1476.404013648437
p52,2099,1250.1259360248946
