state,Year,Date
usa,2093,2093-01-11
usa,2093,2093-01-17
usa,2094,2094-01-14
usa,2094,2094-01-15
usa,2094,2094-01-16
usa,2094,2094-01-17
usa,2094,2094-01-18
usa,2094,2094-01-19
usa,2094,2094-01-22
usa,2094,2094-01-23
usa,2095,2095-01-07
usa,2095,2095-01-08
usa,2095,2095-01-10
usa,2095,2095-01-11
usa,2095,2095-01-12
usa,2095,2095-01-13
usa,2095,2095-01-14
usa,2095,2095-01-15
usa,2095,2095-01-16
usa,2095,2095-01-17
usa,2095,2095-01-18
usa,2095,2095-01-24
usa,2095,2095-01-25
usa,2096,2096-01-06
usa,2096,2096-01-07
usa,2096,2096-01-08
usa,2096,2096-01-09
usa,2096,2096-01-10
usa,2096,2096-01-11
usa,2096,2096-01-12
usa,2096,2096-01-13
usa,2096,2096-01-14
usa,2096,2096-01-15
usa,2096,2096-01-17
usa,2096,2096-01-18
usa,2096,2096-01-19
usa,2096,2096-01-20
usa,2096,2096-01-21
usa,2096,2096-01-22
usa,2096,2096-01-23
usa,2096,2096-01-24
usa,2096,2096-01-25
usa,2096,2096-01-26
usa,2096,2096-01-27
usa,2096,2096-01-28
usa,2097,2097-01-03
usa,2097,2097-01-04
usa,2097,2097-01-05
usa,2097,2097-01-06
usa,2097,2097-01-07
usa,2097,2097-01-08
usa,2097,2097-01-10
usa,2097,2097-01-11
usa,2097,2097-01-12
usa,2097,2097-01-13
usa,2097,2097-01-14
usa,2097,2097-01-15
usa,2097,2097-01-16
usa,2097,2097-01-17
usa,2097,2097-01-18
usa,2097,2097-01-19
usa,2097,2097-01-20
usa,2097,2097-01-21
usa,2097,2097-01-22
usa,2097,2097-01-23
usa,2097,2097-01-24
usa,2097,2097-01-25
usa,2097,2097-01-26
usa,2097,2097-01-27
usa,2097,2097-01-28
usa,2098,2098-01-02
usa,2098,2098-01-06
usa,2098,2098-01-07
usa,2098,2098-01-08
usa,2098,2098-01-09
usa,2098,2098-01-10
usa,2098,2098-01-11
usa,2098,2098-01-12
usa,2098,2098-01-13
usa,2098,2098-01-14
usa,2098,2098-01-15
usa,2098,2098-01-16
usa,2098,2098-01-17
usa,2098,2098-01-18
usa,2098,2098-01-19
usa,2098,2098-01-20
usa,2098,2098-01-21
usa,2098,2098-01-22
usa,2098,2098-01-23
usa,2098,2098-01-24
usa,2098,2098-01-25
usa,2098,2098-01-26
usa,2098,2098-01-27
usa,2098,2098-01-31
usa,2098,2098-02-01
usa,2098,2098-02-02
usa,2098,2098-02-03
usa,2099,2099-01-02
usa,2099,2099-01-03
usa,2099,2099-01-04
usa,2099,2099-01-05
usa,2099,2099-01-06
usa,2099,2099-01-07
usa,2099,2099-01-08
usa,2099,2099-01-09
usa,2099,2099-01-10
usa,2099,2099-01-11
usa,2099,2099-01-12
usa,2099,2099-01-13
usa,2099,2099-01-14
usa,2099,2099-01-15
usa,2099,2099-01-16
usa,2099,2099-01-17
usa,2099,2099-01-18
usa,2099,2099-01-19
usa,2099,2099-01-20
usa,2099,2099-01-21
usa,2099,2099-01-22
usa,2099,2099-01-23
usa,2099,2099-01-24
usa,2099,2099-01-25
usa,2099,2099-01-26
usa,2099,2099-01-27
usa,2099,2099-01-28
usa,2099,2099-01-29
usa,2099,2099-01-30
usa,2099,2099-01-31
usa,2099,2099-02-01
usa,2099,2099-02-02
usa,2099,2099-02-06
usa,2099,2099-02-07
usa,2099,2099-12-30
usa,2099,2099-12-31
