rb,Year,hdd
p51,2020,1637.386540699388
p51,2021,1336.8654406792002
p51,2022,1211.9633853186137
p51,2023,1297.43328779813
p51,2024,1271.7491927403796
p51,2025,1320.403273517073
p51,2026,1366.0234159966337
p51,2027,1469.6566529080374
p51,2028,1380.4477565155648
p51,2029,1186.6926281593169
p51,2030,1362.4088570636354
p51,2031,1450.0400800911768
p51,2032,1129.9603764701687
p51,2033,1281.8262406334452
p51,2034,1413.5338148181788
p51,2035,1227.6582084370325
p51,2036,1454.9596386973203
p51,2037,1305.7653411616582
p51,2038,1782.075833735944
p51,2039,1390.101323866853
p51,2040,1623.781493456042
p51,2041,1574.1569149561476
p51,2042,1462.108966021502
p51,2043,1426.3526519031743
p51,2044,1375.7856558191174
p51,2045,1647.9955706077526
p51,2046,1679.5369142899985
p51,2047,1383.7621341083202
p51,2048,1271.0146443244153
p51,2049,1305.9376169800498
p51,2050,1634.9596125887952
p51,2051,1860.9631027099808
p51,2052,1839.965373890971
p51,2053,1459.8611750585583
p51,2054,1540.7327773803672
p51,2055,1443.8194125605796
p51,2056,1658.584234626313
p51,2057,1556.0416058715684
p51,2058,1812.0328113449136
p51,2059,1593.0975336084257
p51,2060,2001.4751833569135
p51,2061,1736.8920595832706
p51,2062,1622.2369364833514
p51,2063,1703.0459548271547
p51,2064,1695.3190055474665
p51,2065,1739.6371763534005
p51,2066,1828.1680457193938
p51,2067,1922.2062386797375
p51,2068,1803.9352639044216
p51,2069,1688.5704791010496
p51,2070,1792.1197047032042
p51,2071,1947.4834737874303
p51,2072,1549.32161377468
p51,2073,1649.7745981111211
p51,2074,1863.2663088798208
p51,2075,1667.8809006927197
p51,2076,1928.884200961289
p51,2077,1701.598706970448
p51,2078,2217.8728800563995
p51,2079,1879.6270040910283
p51,2080,2094.457030895167
p51,2081,2043.2076500028713
p51,2082,1931.6624821383105
p51,2083,1913.0944407816276
p51,2084,1849.2837770373421
p51,2085,2132.4501376522535
p51,2086,2170.934983391643
p51,2087,1902.4508129796295
p51,2088,1758.275980849564
p51,2089,1800.964925622915
p51,2090,2157.6584374941613
p51,2091,2324.6714550627157
p51,2092,2351.1677716788736
p51,2093,1904.2177818149257
p51,2094,2042.772268237417
p51,2095,1937.7475106602221
p51,2096,2227.4438883517078
p51,2097,2130.725264659795
p51,2098,2296.9823109657905
p51,2099,2027.8815996768567
