rb,Year,cdd
p3,2020,3612.026388258283
p3,2021,3355.413978997628
p3,2022,3845.3430449704706
p3,2023,3379.0119933926962
p3,2024,3855.597884184041
p3,2025,4240.532478321398
p3,2026,3367.0379947309225
p3,2027,3147.826367374103
p3,2028,3297.6682558573034
p3,2029,3499.114772559787
p3,2030,3465.948821462598
p3,2031,3349.6476266853088
p3,2032,2975.987451142606
p3,2033,3615.3952040563463
p3,2034,3145.6694642732327
p3,2035,3184.7084462565663
p3,2036,3661.645152313891
p3,2037,3323.2598875907324
p3,2038,3037.6370372939045
p3,2039,3226.3450498345524
p3,2040,3470.4795407419956
p3,2041,3269.133229664001
p3,2042,3408.56965113326
p3,2043,3141.6054873575617
p3,2044,3046.9039917980804
p3,2045,3191.649012274525
p3,2046,3169.319286685628
p3,2047,3275.039612662497
p3,2048,3524.1609641418254
p3,2049,3510.5943449943684
p3,2050,3074.698783441272
p3,2051,3506.2910189325567
p3,2052,3129.5738908153708
p3,2053,3372.3421867025368
p3,2054,3095.9170640933194
p3,2055,2727.31001625712
p3,2056,2817.555686406371
p3,2057,3424.5787755347296
p3,2058,3010.3242147864257
p3,2059,3336.9445951976186
p3,2060,2835.4381215479134
p3,2061,2567.0516606273372
p3,2062,3019.5572605715006
p3,2063,2578.4438197324293
p3,2064,3002.4717858056392
p3,2065,3352.465251288593
p3,2066,2543.633735277363
p3,2067,2394.561112836236
p3,2068,2537.110266598953
p3,2069,2700.366410000197
p3,2070,2714.2611650156687
p3,2071,2568.9500202574472
p3,2072,2228.7342135517965
p3,2073,2777.136226206794
p3,2074,2382.214965372101
p3,2075,2411.164105481012
p3,2076,2815.324972023165
p3,2077,2489.620976945617
p3,2078,2268.997666236797
p3,2079,2366.9535585094723
p3,2080,2571.6859031306985
p3,2081,2420.3392670625462
p3,2082,2542.036103583636
p3,2083,2347.2278282344405
p3,2084,2162.091843123864
p3,2085,2299.5386812050538
p3,2086,2315.90693727939
p3,2087,2399.544986847088
p3,2088,2597.0075139127594
p3,2089,2613.4647313834616
p3,2090,2171.324911838728
p3,2091,2620.696651536305
p3,2092,2258.716760757773
p3,2093,2461.0948455019825
p3,2094,2302.4765229693057
p3,2095,1959.671593266116
p3,2096,1967.9647410935208
p3,2097,2550.5387656233893
p3,2098,2181.3755027413445
p3,2099,2479.9106686799955
