state,Year,cdd
Utah,2020,3712.8321687940847
Utah,2021,3460.0620036220753
Utah,2022,4228.24996607519
Utah,2023,3987.992575883857
Utah,2024,4374.313570870089
Utah,2025,4186.9414100992235
Utah,2026,3648.762559398922
Utah,2027,3631.7890845957204
Utah,2028,3821.984133968611
Utah,2029,3767.9600581819013
Utah,2030,3799.9438760370954
Utah,2031,3899.3068270063964
Utah,2032,3501.68565146289
Utah,2033,4070.0039199223065
Utah,2034,3688.9951628104254
Utah,2035,3646.975807959505
Utah,2036,3727.6991168669174
Utah,2037,3836.5177950021293
Utah,2038,3881.866174268666
Utah,2039,3556.2781950203334
Utah,2040,3652.4197456216493
Utah,2041,3650.548196780327
Utah,2042,3882.4083033435004
Utah,2043,3522.832790035918
Utah,2044,3738.763339358439
Utah,2045,3604.701254855504
Utah,2046,3766.961603749919
Utah,2047,3629.06663301617
Utah,2048,4051.3528382103996
Utah,2049,3843.9410360100906
Utah,2050,3813.2465553600227
Utah,2051,4031.4087754965544
Utah,2052,3381.8764398204335
Utah,2053,4050.4240684621964
Utah,2054,3429.4471992216963
Utah,2055,3361.6863537890367
Utah,2056,3588.455754442687
Utah,2057,3561.3513766653828
Utah,2058,3541.1148795871645
Utah,2059,4021.9607367011895
Utah,2060,3229.929987878797
Utah,2061,3045.844745913017
Utah,2062,3778.076802225468
Utah,2063,3552.4014567108425
Utah,2064,3948.9186765204377
Utah,2065,3796.398463669598
Utah,2066,3290.28879295643
Utah,2067,3299.167159924836
Utah,2068,3506.216936383359
Utah,2069,3450.71090248815
Utah,2070,3513.6515285200094
Utah,2071,3600.414646245979
Utah,2072,3203.06456641089
Utah,2073,3736.7858300618523
Utah,2074,3394.6047227460463
Utah,2075,3309.2379922575706
Utah,2076,3421.232406371494
Utah,2077,3519.3475099013876
Utah,2078,3544.8105730696934
Utah,2079,3228.566892857787
Utah,2080,3326.283038739503
Utah,2081,3342.386644080676
Utah,2082,3562.4051793857934
Utah,2083,3227.964233072613
Utah,2084,3433.6660409535634
Utah,2085,3345.100964651685
Utah,2086,3523.2999682347504
Utah,2087,3395.548061869703
Utah,2088,3804.780284044731
Utah,2089,3641.2710795222615
Utah,2090,3635.9321889598405
Utah,2091,3850.7001087877843
Utah,2092,3208.742096705968
Utah,2093,3865.720209146946
Utah,2094,3255.2438565958064
Utah,2095,3201.2133477614225
Utah,2096,3397.2632887121486
Utah,2097,3379.240997754211
Utah,2098,3374.8850422274095
Utah,2099,3868.966180331083
