rb,Year,hdd
p94,2020,1241.2261731179572
p94,2021,1165.4991313951612
p94,2022,1124.3366153494271
p94,2023,1115.777701793289
p94,2024,1132.403206297164
p94,2025,1223.4733408854374
p94,2026,1367.6558977132772
p94,2027,1242.993881178598
p94,2028,1172.9861397635134
p94,2029,1159.1561701398427
p94,2030,1377.4971800175717
p94,2031,1278.1423662444895
p94,2032,1074.4814345570944
p94,2033,1349.2694907291689
p94,2034,1099.3017749457078
p94,2035,1301.3610802246958
p94,2036,1212.0284805241536
p94,2037,1061.3902109530368
p94,2038,1494.578056190448
p94,2039,1298.828350334169
p94,2040,1353.2697059521183
p94,2041,1223.9882918506567
p94,2042,1452.517342737989
p94,2043,1196.0895139850113
p94,2044,1348.6889155165147
p94,2045,1316.0490922282886
p94,2046,1436.2084907569924
p94,2047,1502.3326890015499
p94,2048,1362.472613729513
p94,2049,1305.486628584178
p94,2050,1670.9957214479448
p94,2051,1631.0252454866236
p94,2052,1485.3991639905114
p94,2053,1238.1402684905336
p94,2054,1382.4333117140618
p94,2055,1559.504209511384
p94,2056,1701.1595373006357
p94,2057,1543.9015454663427
p94,2058,1595.8927328680788
p94,2059,1713.7634030450567
p94,2060,1793.5673320328651
p94,2061,1770.9910472907036
p94,2062,1713.3036075827138
p94,2063,1657.7177277466483
p94,2064,1778.0242356693434
p94,2065,1877.3138748424144
p94,2066,2044.1344917680312
p94,2067,1816.4471839740597
p94,2068,1814.0804107519161
p94,2069,1764.1823073920282
p94,2070,2065.9191353804995
p94,2071,1900.3970340943047
p94,2072,1695.1118039397452
p94,2073,1952.4044795494096
p94,2074,1731.0969086984928
p94,2075,1957.0237205961214
p94,2076,1871.500102555032
p94,2077,1702.6081058303075
p94,2078,2276.338855870541
p94,2079,2090.289932737231
p94,2080,2076.5073881409476
p94,2081,1948.4675647248828
p94,2082,2244.181906419967
p94,2083,1961.4051990460064
p94,2084,2099.25569564055
p94,2085,2019.6447828269054
p94,2086,2191.60257748165
p94,2087,2278.1890970553736
p94,2088,2077.2841520150014
p94,2089,1992.7361747971468
p94,2090,2413.006014694409
p94,2091,2422.038639675153
p94,2092,2294.7475345032244
p94,2093,1972.5791203490596
p94,2094,2114.1134312828226
p94,2095,2431.4930748779675
p94,2096,2522.567673238299
p94,2097,2287.414137606024
p94,2098,2313.8575048784246
p94,2099,2487.098010585981
