rb,Year,hdd
p56,2020,1085.443463653341
p56,2021,1085.443463653341
p56,2022,1085.443463653341
p56,2023,1085.443463653341
p56,2024,1085.443463653341
p56,2025,1085.443463653341
p56,2026,1085.443463653341
p56,2027,1085.443463653341
p56,2028,1085.443463653341
p56,2029,1085.443463653341
p56,2030,1085.443463653341
p56,2031,1085.443463653341
p56,2032,1085.443463653341
p56,2033,1085.443463653341
p56,2034,1085.443463653341
p56,2035,1085.443463653341
p56,2036,1085.443463653341
p56,2037,1085.443463653341
p56,2038,1085.443463653341
p56,2039,1085.443463653341
p56,2040,1085.443463653341
p56,2041,1085.443463653341
p56,2042,1085.443463653341
p56,2043,1085.443463653341
p56,2044,1085.443463653341
p56,2045,1085.443463653341
p56,2046,1085.443463653341
p56,2047,1085.443463653341
p56,2048,1085.443463653341
p56,2049,1085.443463653341
p56,2050,1085.443463653341
p56,2051,1085.443463653341
p56,2052,1085.443463653341
p56,2053,1085.443463653341
p56,2054,1085.443463653341
p56,2055,1085.443463653341
p56,2056,1085.443463653341
p56,2057,1085.443463653341
p56,2058,1085.443463653341
p56,2059,1085.443463653341
p56,2060,1085.443463653341
p56,2061,1085.443463653341
p56,2062,1085.443463653341
p56,2063,1085.443463653341
p56,2064,1085.443463653341
p56,2065,1085.443463653341
p56,2066,1085.443463653341
p56,2067,1085.443463653341
p56,2068,1085.443463653341
p56,2069,1085.443463653341
p56,2070,1085.443463653341
p56,2071,1085.443463653341
p56,2072,1085.443463653341
p56,2073,1085.443463653341
p56,2074,1085.443463653341
p56,2075,1085.443463653341
p56,2076,1085.443463653341
p56,2077,1085.443463653341
p56,2078,1085.443463653341
p56,2079,1085.443463653341
p56,2080,1085.443463653341
p56,2081,1085.443463653341
p56,2082,1085.443463653341
p56,2083,1085.443463653341
p56,2084,1085.443463653341
p56,2085,1085.443463653341
p56,2086,1085.443463653341
p56,2087,1085.443463653341
p56,2088,1085.443463653341
p56,2089,1085.443463653341
p56,2090,1085.443463653341
p56,2091,1085.443463653341
p56,2092,1085.443463653341
p56,2093,1085.443463653341
p56,2094,1085.443463653341
p56,2095,1085.443463653341
p56,2096,1085.443463653341
p56,2097,1085.443463653341
p56,2098,1085.443463653341
p56,2099,1085.443463653341
