rb,Year,hdd
p19,2020,449.1615981040235
p19,2021,541.5380259339204
p19,2022,423.18270645987576
p19,2023,583.9588729350418
p19,2024,598.8703116339924
p19,2025,402.1247427671084
p19,2026,442.8041250178418
p19,2027,452.50541841737265
p19,2028,819.8120553138835
p19,2029,548.3945948922636
p19,2030,605.1037193114456
p19,2031,585.0284664368996
p19,2032,344.9770644444695
p19,2033,184.2943337320272
p19,2034,487.98040003412643
p19,2035,482.7000014026046
p19,2036,523.2524260501253
p19,2037,548.2514875352606
p19,2038,671.292098371883
p19,2039,433.60200180795107
p19,2040,561.6844492965199
p19,2041,596.5537900886859
p19,2042,509.874161481229
p19,2043,686.0948702444878
p19,2044,276.93200205082223
p19,2045,498.5435629535359
p19,2046,647.492138996008
p19,2047,626.5993911763048
p19,2048,465.930088483021
p19,2049,438.68961953000206
p19,2050,398.0676401130867
p19,2051,513.1499376499416
p19,2052,667.5682080176381
p19,2053,531.3236307395074
p19,2054,490.4257292193703
p19,2055,546.7766979121159
p19,2056,523.8321508336284
p19,2057,681.7466019224845
p19,2058,614.2443797302149
p19,2059,507.5095059281143
p19,2060,746.8842288991293
p19,2061,815.969815200673
p19,2062,653.2750039353842
p19,2063,841.0154809079756
p19,2064,876.9973050464018
p19,2065,654.9909389878217
p19,2066,691.2217762670905
p19,2067,740.076560025591
p19,2068,1138.341180920102
p19,2069,831.09471376231
p19,2070,886.0611438006732
p19,2071,893.313387288394
p19,2072,595.1325573658834
p19,2073,355.0478151737076
p19,2074,801.4582838558979
p19,2075,753.284604591832
p19,2076,819.4216448654676
p19,2077,894.1025124922063
p19,2078,976.5841016868715
p19,2079,699.0885979421897
p19,2080,898.9088040159918
p19,2081,932.3699970986252
p19,2082,833.4647454400595
p19,2083,1021.6213363222896
p19,2084,529.6595030012518
p19,2085,782.1022559145747
p19,2086,962.2576397656342
p19,2087,947.9805074169242
p19,2088,757.0744974320202
p19,2089,755.248059290545
p19,2090,685.3010448106487
p19,2091,822.454014168738
p19,2092,1055.2765439815248
p19,2093,869.411318735556
p19,2094,789.7819846247743
p19,2095,899.3896500009255
p19,2096,855.6387313878215
p19,2097,1015.2571319758752
p19,2098,934.8385071225438
p19,2099,749.9748977149326
