state,Year,Date
Maine,2020,2020-12-25
Maine,2020,2020-12-26
Maine,2021,2021-01-03
Maine,2021,2021-01-04
Maine,2021,2021-01-05
Maine,2022,2022-01-18
Maine,2026,2026-01-15
Maine,2028,2028-01-14
Maine,2033,2033-02-07
Maine,2034,2034-01-16
Maine,2034,2034-01-17
Maine,2034,2034-01-19
Maine,2034,2034-01-20
Maine,2034,2034-01-26
Maine,2034,2034-01-27
Maine,2035,2035-02-06
Maine,2035,2035-02-07
Maine,2039,2039-01-14
Maine,2043,2043-02-13
Maine,2043,2043-02-14
Maine,2043,2043-02-15
Maine,2043,2043-02-16
Maine,2043,2043-02-26
Maine,2044,2044-01-14
Maine,2044,2044-01-16
Maine,2044,2044-01-25
Maine,2049,2049-01-16
Maine,2051,2051-01-24
Maine,2054,2054-01-02
Maine,2054,2054-01-04
Maine,2055,2055-01-08
Maine,2055,2055-02-24
Maine,2058,2058-01-07
Maine,2060,2060-12-25
Maine,2060,2060-12-26
Maine,2061,2061-01-03
Maine,2061,2061-01-04
Maine,2061,2061-01-05
Maine,2062,2062-01-18
Maine,2074,2074-01-16
Maine,2074,2074-01-17
Maine,2074,2074-01-26
Maine,2083,2083-02-14
Maine,2083,2083-02-16
Maine,2091,2091-01-24
Maine,2095,2095-02-24
