state,Year,cdd
Washington,2020,3429.670792135185
Washington,2021,3174.017427997896
Washington,2022,3588.5964358448527
Washington,2023,3199.4603530327827
Washington,2024,3604.6355195937317
Washington,2025,3921.170426126005
Washington,2026,3187.0239598842145
Washington,2027,2976.4636670643986
Washington,2028,3164.657433189559
Washington,2029,3254.5716715603294
Washington,2030,3241.835136857677
Washington,2031,3137.9620800975727
Washington,2032,2825.3449264528713
Washington,2033,3403.7280653591897
Washington,2034,2999.0443178460114
Washington,2035,2988.5391398871407
Washington,2036,3441.805986215939
Washington,2037,3098.7037537053466
Washington,2038,2928.045800301555
Washington,2039,3115.5776115666395
Washington,2040,3298.194120023984
Washington,2041,3152.6835329075884
Washington,2042,3196.487806513169
Washington,2043,2954.6884858399753
Washington,2044,2891.80376681353
Washington,2045,2995.3623989562016
Washington,2046,3031.7385453567417
Washington,2047,3141.8241773035234
Washington,2048,3400.93581889817
Washington,2049,3320.148713252379
Washington,2050,3023.539180881171
Washington,2051,3386.231837817561
Washington,2052,3087.6438486727875
Washington,2053,3218.544540772507
Washington,2054,2930.548361732452
Washington,2055,2654.6925504505384
Washington,2056,2812.5703720362835
Washington,2057,3374.774664226583
Washington,2058,2964.43419641743
Washington,2059,3251.4203851718976
Washington,2060,2858.469773499246
Washington,2061,2663.0343425430083
Washington,2062,3050.6513390591235
Washington,2063,2654.790095904352
Washington,2064,3048.699899658115
Washington,2065,3337.259329914724
Washington,2066,2636.691757114393
Washington,2067,2475.3658306040716
Washington,2068,2638.1888324318597
Washington,2069,2749.0262534454296
Washington,2070,2767.7088035157053
Washington,2071,2650.969501371949
Washington,2072,2348.5475889972913
Washington,2073,2881.2854922484457
Washington,2074,2547.7329411855208
Washington,2075,2538.108607609901
Washington,2076,2957.2531795818372
Washington,2077,2666.499184279285
Washington,2078,2527.290489449644
Washington,2079,2691.4205700453977
Washington,2080,2841.514966814386
Washington,2081,2723.235090090502
Washington,2082,2769.110849975934
Washington,2083,2593.7267139845267
Washington,2084,2503.4384454147266
Washington,2085,2609.9698703016165
Washington,2086,2666.166285169651
Washington,2087,2794.06004438756
Washington,2088,3029.5827565703007
Washington,2089,2987.921133353857
Washington,2090,2671.0321562598833
Washington,2091,3064.888145935558
Washington,2092,2797.1721455228035
Washington,2093,2932.389394198413
Washington,2094,2663.5003425131936
Washington,2095,2392.7621509107194
Washington,2096,2535.084761745273
Washington,2097,3083.2911197664116
Washington,2098,2660.4287752735245
Washington,2099,2916.9073891221915
