state,Year,cdd
North Dakota,2020,5078.744812438237
North Dakota,2021,4307.430614679703
North Dakota,2022,5569.3754707891985
North Dakota,2023,4996.146106969447
North Dakota,2024,5039.044809136057
North Dakota,2025,5491.266807310896
North Dakota,2026,4872.512438902037
North Dakota,2027,4109.922068874441
North Dakota,2028,4886.3203269690375
North Dakota,2029,5349.31598596472
North Dakota,2030,4606.640124928228
North Dakota,2031,4744.315978246505
North Dakota,2032,4482.780425816357
North Dakota,2033,5069.84675438867
North Dakota,2034,4878.789940679535
North Dakota,2035,4972.876997292132
North Dakota,2036,5708.48715649413
North Dakota,2037,4983.813330465325
North Dakota,2038,4199.206093630775
North Dakota,2039,4248.326396311569
North Dakota,2040,4652.260145592428
North Dakota,2041,4600.849171864028
North Dakota,2042,4759.651760497741
North Dakota,2043,4733.049989857327
North Dakota,2044,4578.753727817861
North Dakota,2045,4347.793189963788
North Dakota,2046,4094.170129393655
North Dakota,2047,4455.40345961765
North Dakota,2048,5012.586371854993
North Dakota,2049,5077.0108832257165
North Dakota,2050,4485.462871241619
North Dakota,2051,4812.067232414896
North Dakota,2052,4007.8346561332314
North Dakota,2053,5250.784476252175
North Dakota,2054,5144.9885532053095
North Dakota,2055,4100.184841434666
North Dakota,2056,3954.5231812145526
North Dakota,2057,4320.515838878165
North Dakota,2058,4817.06155420991
North Dakota,2059,5119.290078178165
North Dakota,2060,4110.6982806419865
North Dakota,2061,3260.9564760095564
North Dakota,2062,4470.6257899944785
North Dakota,2063,3888.9957198070106
North Dakota,2064,3866.945457240546
North Dakota,2065,4384.0722799601945
North Dakota,2066,3711.425495394745
North Dakota,2067,3009.4443479129727
North Dakota,2068,3841.8151053654346
North Dakota,2069,4278.626095176434
North Dakota,2070,3539.3691259240654
North Dakota,2071,3675.632916688136
North Dakota,2072,3271.9712945310634
North Dakota,2073,3779.934580610585
North Dakota,2074,3788.180060001662
North Dakota,2075,3754.8135071840047
North Dakota,2076,4459.924518620279
North Dakota,2077,3828.6739032838
North Dakota,2078,3015.020587858798
North Dakota,2079,3077.1020942174027
North Dakota,2080,3471.5401786749003
North Dakota,2081,3195.709537419826
North Dakota,2082,3519.753355883634
North Dakota,2083,3440.2649030250495
North Dakota,2084,3348.8531663156773
North Dakota,2085,3243.8453199349433
North Dakota,2086,2880.8838469702887
North Dakota,2087,3259.1030847629
North Dakota,2088,3754.328480693699
North Dakota,2089,3847.872027519629
North Dakota,2090,3386.436692235528
North Dakota,2091,3639.2233869948773
North Dakota,2092,2879.040769477845
North Dakota,2093,3957.1550528676426
North Dakota,2094,3829.6395897214065
North Dakota,2095,2933.951443988586
North Dakota,2096,2812.3491692989946
North Dakota,2097,3158.513695598315
North Dakota,2098,3639.8788760715265
North Dakota,2099,3892.7788566522304
