state,Year,Date
Michigan,2021,2021-02-12
Michigan,2022,2022-01-17
Michigan,2024,2024-01-21
Michigan,2034,2034-01-16
Michigan,2034,2034-01-19
Michigan,2036,2036-02-03
Michigan,2049,2049-01-15
Michigan,2051,2051-02-10
Michigan,2054,2054-02-28
Michigan,2055,2055-02-15
Michigan,2055,2055-02-20
Michigan,2055,2055-02-23
Michigan,2062,2062-01-17
Michigan,2074,2074-01-19
Michigan,2095,2095-02-23
