rb,Year,hdd
p8,2020,199.75706625659
p8,2021,319.97421866160647
p8,2022,199.86106732071244
p8,2023,179.50643443836498
p8,2024,272.0347302081556
p8,2025,288.6201501293379
p8,2026,316.74496355076946
p8,2027,337.83818134874707
p8,2028,410.2488326427441
p8,2029,150.53017010295588
p8,2030,301.02060689314527
p8,2031,358.37815473604724
p8,2032,365.80377875553575
p8,2033,172.17342168098355
p8,2034,289.9836618347153
p8,2035,208.34567750177075
p8,2036,356.5376227320518
p8,2037,214.69629643070647
p8,2038,321.75690348333643
p8,2039,250.3067115622706
p8,2040,253.52232484034613
p8,2041,315.49846681144476
p8,2042,359.7845909247512
p8,2043,412.2374924739377
p8,2044,300.7568702596669
p8,2045,317.8302578806931
p8,2046,405.48385243021534
p8,2047,285.68035337245533
p8,2048,368.5362783210742
p8,2049,379.64211688759787
p8,2050,304.45864802356886
p8,2051,264.2723698144982
p8,2052,354.41917674900265
p8,2053,365.90013726617235
p8,2054,443.8781732422323
p8,2055,441.22389961136764
p8,2056,350.3104823622425
p8,2057,533.8551123544282
p8,2058,401.74482753874355
p8,2059,322.04046161219514
p8,2060,418.9673623471474
p8,2061,550.2926172591292
p8,2062,384.43730230017593
p8,2063,354.42005074939385
p8,2064,509.7354346808553
p8,2065,495.9916598287282
p8,2066,539.0365086471277
p8,2067,614.5170048362455
p8,2068,667.7415418594082
p8,2069,372.48992554056554
p8,2070,501.7483631940691
p8,2071,620.5101573692177
p8,2072,636.2354136704391
p8,2073,341.137415886327
p8,2074,535.992232699601
p8,2075,423.51312416213574
p8,2076,613.0715686212825
p8,2077,470.3965097380735
p8,2078,563.3091351547152
p8,2079,544.8310237807123
p8,2080,520.3599237662206
p8,2081,616.2711372662792
p8,2082,643.6977276932848
p8,2083,725.420801051521
p8,2084,583.7932781057195
p8,2085,541.863470253693
p8,2086,672.292388796583
p8,2087,538.8285707687999
p8,2088,661.2390423148017
p8,2089,647.0029808746549
p8,2090,540.8632597446237
p8,2091,515.7491767064863
p8,2092,664.442192795915
p8,2093,648.1262507214452
p8,2094,773.1915988634648
p8,2095,770.2054152571561
p8,2096,639.6869526725484
p8,2097,843.7167402697739
p8,2098,691.6671747259626
p8,2099,569.0491460295874
