state,Year,hdd
Indiana,2020,658.5807349272995
Indiana,2021,541.834178772561
Indiana,2022,556.295432934458
Indiana,2023,733.3813928939989
Indiana,2024,570.9683515965971
Indiana,2025,545.3392953999953
Indiana,2026,650.0050255363274
Indiana,2027,779.7028860478154
Indiana,2028,782.9371536386893
Indiana,2029,593.098672201627
Indiana,2030,577.3427125966391
Indiana,2031,850.5350270498315
Indiana,2032,466.98291870538765
Indiana,2033,625.7959398734497
Indiana,2034,607.7591965703227
Indiana,2035,714.0513811334987
Indiana,2036,563.6589082509362
Indiana,2037,501.80860787262276
Indiana,2038,738.622915118978
Indiana,2039,701.6220114770565
Indiana,2040,600.7794306592381
Indiana,2041,660.7944107237327
Indiana,2042,764.2351103457096
Indiana,2043,524.0150355987032
Indiana,2044,537.8753672049238
Indiana,2045,760.580123309807
Indiana,2046,606.1754748478078
Indiana,2047,798.4732710683572
Indiana,2048,593.613603050705
Indiana,2049,494.4467462071224
Indiana,2050,822.863155389656
Indiana,2051,741.1842541571666
Indiana,2052,783.0679506358179
Indiana,2053,624.3757885365771
Indiana,2054,566.2249012496204
Indiana,2055,622.0025259021022
Indiana,2056,762.831953611729
Indiana,2057,645.6372516121124
Indiana,2058,849.2786611962766
Indiana,2059,703.127456443044
Indiana,2060,867.675921989978
Indiana,2061,750.5706693614782
Indiana,2062,769.2945715474018
Indiana,2063,918.0393458351673
Indiana,2064,758.0228692107438
Indiana,2065,756.4727115332314
Indiana,2066,872.5299202548583
Indiana,2067,995.8415141770489
Indiana,2068,993.410764493219
Indiana,2069,756.5596629349318
Indiana,2070,748.5615282745143
Indiana,2071,1049.7861531040012
Indiana,2072,629.580845956441
Indiana,2073,770.5313565263914
Indiana,2074,771.4948440824861
Indiana,2075,875.069251960221
Indiana,2076,701.6242754111254
Indiana,2077,622.7185972693826
Indiana,2078,907.5479210213524
Indiana,2079,854.322877838619
Indiana,2080,786.0908165214096
Indiana,2081,851.7113213788211
Indiana,2082,917.8623841304611
Indiana,2083,680.7279880232234
Indiana,2084,684.8084420218706
Indiana,2085,896.5186833960963
Indiana,2086,735.4771885770808
Indiana,2087,929.4765197541496
Indiana,2088,733.1270744274902
Indiana,2089,607.3230274241082
Indiana,2090,949.6967939397637
Indiana,2091,843.8585881326363
Indiana,2092,889.177329470474
Indiana,2093,735.3987882247394
Indiana,2094,656.9891751614718
Indiana,2095,720.991170715288
Indiana,2096,865.9945565521394
Indiana,2097,763.6248177989983
Indiana,2098,972.2634764806603
Indiana,2099,823.241972258215
