rb,Year,hdd
p99,2020,926.2211495323534
p99,2021,801.4369822499672
p99,2022,702.6012750966001
p99,2023,887.3241624269057
p99,2024,795.1995262732269
p99,2025,872.4266259314061
p99,2026,917.1494810951892
p99,2027,945.1081985063365
p99,2028,892.3426537441824
p99,2029,859.9804951140984
p99,2030,866.5167629693163
p99,2031,1037.7360503411712
p99,2032,725.802659591579
p99,2033,938.0929282847653
p99,2034,832.9003914972008
p99,2035,927.014688788392
p99,2036,773.0292611219737
p99,2037,755.2488303857965
p99,2038,927.0901361789697
p99,2039,907.082272482343
p99,2040,746.8891496361966
p99,2041,806.4960055589567
p99,2042,1051.3278341672158
p99,2043,760.6824677362592
p99,2044,879.8748932499745
p99,2045,897.0974331898752
p99,2046,802.7843898441731
p99,2047,990.6183666869371
p99,2048,840.9771917646785
p99,2049,794.4380747338853
p99,2050,1096.7555745239529
p99,2051,1024.24427031811
p99,2052,946.2512134375219
p99,2053,826.2778691819467
p99,2054,810.9543974240368
p99,2055,914.4119866583462
p99,2056,986.0489924297239
p99,2057,926.039739346742
p99,2058,1064.1674261135217
p99,2059,1078.1328169746066
p99,2060,1240.9558731181778
p99,2061,1097.8973823620474
p99,2062,975.3419631949281
p99,2063,1133.3953506659961
p99,2064,1046.0906270079672
p99,2065,1160.2030176394255
p99,2066,1171.4055337290768
p99,2067,1177.3211432100495
p99,2068,1101.4731895158193
p99,2069,1092.8223049545782
p99,2070,1135.8424521969698
p99,2071,1302.2956946790678
p99,2072,952.1131068061629
p99,2073,1190.2408264303958
p99,2074,1076.5425785558061
p99,2075,1198.0256072465934
p99,2076,990.3027849685261
p99,2077,939.9105263530358
p99,2078,1190.7699184362964
p99,2079,1150.6564405315141
p99,2080,996.1129351090516
p99,2081,1082.7529558275796
p99,2082,1308.9251879729597
p99,2083,965.2180574900631
p99,2084,1105.5190184441574
p99,2085,1099.854398820124
p99,2086,1026.5872472888184
p99,2087,1253.4789062940445
p99,2088,1065.3750315263749
p99,2089,991.6971517231291
p99,2090,1328.846404426461
p99,2091,1233.3495420287147
p99,2092,1140.406648935274
p99,2093,986.0076480898922
p99,2094,1001.3691109045748
p99,2095,1097.461170899467
p99,2096,1150.2651302478985
p99,2097,1117.547757021405
p99,2098,1236.5602923864305
p99,2099,1270.0784533353544
