state,Year,hdd
North Dakota,2020,555.8902108936459
North Dakota,2021,500.2475651336888
North Dakota,2022,430.69289801182276
North Dakota,2023,656.6712744452975
North Dakota,2024,527.865786921726
North Dakota,2025,335.53929342679794
North Dakota,2026,414.5241905295568
North Dakota,2027,562.6877080278086
North Dakota,2028,891.3782692166128
North Dakota,2029,666.9132950260453
North Dakota,2030,613.2122617484174
North Dakota,2031,645.1535467730022
North Dakota,2032,311.75148342384426
North Dakota,2033,256.4472352654008
North Dakota,2034,467.66098255942126
North Dakota,2035,584.7380646884336
North Dakota,2036,577.6742815204896
North Dakota,2037,603.09203990419
North Dakota,2038,653.6396813139609
North Dakota,2039,505.164865835722
North Dakota,2040,628.7371929570274
North Dakota,2041,633.4814478982942
North Dakota,2042,786.4044581007297
North Dakota,2043,676.1581310816301
North Dakota,2044,358.6094536418287
North Dakota,2045,633.754493374406
North Dakota,2046,786.4910427999046
North Dakota,2047,637.8066018395526
North Dakota,2048,506.72034780275374
North Dakota,2049,407.2473044859717
North Dakota,2050,533.9204424851359
North Dakota,2051,545.3307623414108
North Dakota,2052,763.8634243478342
North Dakota,2053,623.1657069904182
North Dakota,2054,503.1873850453159
North Dakota,2055,641.7356134767061
North Dakota,2056,664.3131308134757
North Dakota,2057,649.8367733430064
North Dakota,2058,857.5861554174901
North Dakota,2059,550.5995727347266
North Dakota,2060,1054.8839055036726
North Dakota,2061,984.144312151788
North Dakota,2062,805.6840079197323
North Dakota,2063,1114.824473981168
North Dakota,2064,1007.2363071234339
North Dakota,2065,741.6047078234059
North Dakota,2066,845.8636361393553
North Dakota,2067,1120.3821930189415
North Dakota,2068,1441.3033082731738
North Dakota,2069,1203.3602643643205
North Dakota,2070,1161.3343983428194
North Dakota,2071,1182.4231351130643
North Dakota,2072,731.1577958153206
North Dakota,2073,663.0192110945464
North Dakota,2074,1028.36706872706
North Dakota,2075,1044.7584680677999
North Dakota,2076,1086.4826243625557
North Dakota,2077,1139.5856344438732
North Dakota,2078,1227.7961588940404
North Dakota,2079,1040.4769308391608
North Dakota,2080,1157.577245100316
North Dakota,2081,1206.2401424446123
North Dakota,2082,1354.8564313817237
North Dakota,2083,1276.0224372192529
North Dakota,2084,876.9111298529626
North Dakota,2085,1259.487245580889
North Dakota,2086,1426.8865531442314
North Dakota,2087,1240.1403104994597
North Dakota,2088,1046.4030717395103
North Dakota,2089,948.864187879107
North Dakota,2090,1175.027795919103
North Dakota,2091,1152.6995753649546
North Dakota,2092,1453.2513150644777
North Dakota,2093,1235.786122037861
North Dakota,2094,1066.5509792662515
North Dakota,2095,1285.605266090507
North Dakota,2096,1349.3273101412858
North Dakota,2097,1275.6351711001137
North Dakota,2098,1531.908329356083
North Dakota,2099,1060.6232690741606
