rb,Year,cdd
p130,2020,4453.0631548035535
p130,2021,4134.556148505169
p130,2022,4331.580552301482
p130,2023,4051.221190058817
p130,2024,4083.50864803121
p130,2025,4183.991905898286
p130,2026,4191.153104825892
p130,2027,4189.593700694299
p130,2028,4184.420625718705
p130,2029,4260.246590655708
p130,2030,3676.286298567686
p130,2031,3743.430715600077
p130,2032,4158.272184166151
p130,2033,4168.370494873498
p130,2034,4193.571105857035
p130,2035,4022.7154680305903
p130,2036,4088.9665853555216
p130,2037,4216.5059396024
p130,2038,3584.81607579266
p130,2039,3770.233345039169
p130,2040,4156.157884469634
p130,2041,3921.263748775735
p130,2042,3954.183749172048
p130,2043,4433.561250944041
p130,2044,4206.001302979886
p130,2045,4154.676527185345
p130,2046,3693.8834597947225
p130,2047,4191.5647118291345
p130,2048,4038.8527312404203
p130,2049,4138.071165196241
p130,2050,3619.549310390982
p130,2051,3747.5945445374145
p130,2052,3454.923854226054
p130,2053,3906.9988540094723
p130,2054,4037.9566909279083
p130,2055,3997.6290066829215
p130,2056,3657.383049940139
p130,2057,3709.1028985123426
p130,2058,3892.806821698761
p130,2059,3945.041047143178
p130,2060,3826.583475959207
p130,2061,3554.7844970004267
p130,2062,3698.6209494009195
p130,2063,3480.8219791105084
p130,2064,3495.3688666031967
p130,2065,3600.0114284145793
p130,2066,3594.442246824574
p130,2067,3595.627426771315
p130,2068,3594.4202469999213
p130,2069,3686.304182462737
p130,2070,3148.897053161227
p130,2071,3206.709500374017
p130,2072,3583.395924977008
p130,2073,3586.080053217565
p130,2074,3566.8037565748973
p130,2075,3422.2253390076157
p130,2076,3490.289301471284
p130,2077,3565.644249893813
p130,2078,2978.1454065272746
p130,2079,3147.263103201115
p130,2080,3479.479391913736
p130,2081,3242.229613121556
p130,2082,3305.54644786827
p130,2083,3722.6371489664944
p130,2084,3552.4101961289643
p130,2085,3499.1309668009626
p130,2086,3023.416562789478
p130,2087,3512.305846995009
p130,2088,3373.2710526182395
p130,2089,3431.1208259381183
p130,2090,2992.0797930916187
p130,2091,3153.269379715391
p130,2092,2889.4539621423523
p130,2093,3307.5514327606224
p130,2094,3425.08071338294
p130,2095,3419.981726966611
p130,2096,3089.2465634582754
p130,2097,3114.8590983452036
p130,2098,3280.3635665413867
p130,2099,3291.2120406822723
