rb,Year,cdd
p72,2020,2935.643958288727
p72,2021,2644.3587944904903
p72,2022,2830.8530394657264
p72,2023,2887.5320424569095
p72,2024,2780.1242895614555
p72,2025,2925.9449673967015
p72,2026,2517.831136741951
p72,2027,2452.3771424102065
p72,2028,2795.195378353308
p72,2029,2866.178360733093
p72,2030,2269.48641359526
p72,2031,2436.638375593236
p72,2032,2380.325357169195
p72,2033,2897.814180889099
p72,2034,2592.473694639284
p72,2035,2672.414712583931
p72,2036,2903.900871752189
p72,2037,2763.834184145652
p72,2038,2217.7854204814694
p72,2039,2333.1066762768337
p72,2040,2648.2561586507622
p72,2041,2483.7896109392095
p72,2042,2557.258801169705
p72,2043,2543.10926020828
p72,2044,2454.156759978503
p72,2045,2437.8068618229563
p72,2046,2271.7020016424626
p72,2047,2461.882512998332
p72,2048,2834.2732987689083
p72,2049,2582.2586912477896
p72,2050,2589.8433050405065
p72,2051,2437.3862536493916
p72,2052,1974.6736612513273
p72,2053,2789.4002976900088
p72,2054,2939.9761760367373
p72,2055,2393.5094492130993
p72,2056,2276.63664951197
p72,2057,2060.2727583955602
p72,2058,2667.958358026182
p72,2059,2608.1658035286086
p72,2060,2465.6866368041738
p72,2061,2193.577149008971
p72,2062,2358.1222167138417
p72,2063,2451.276536051308
p72,2064,2330.0784109295296
p72,2065,2499.7861463766394
p72,2066,2132.0302567914864
p72,2067,2045.9237361324685
p72,2068,2364.1432739440115
p72,2069,2455.2436266137506
p72,2070,1859.7750635120638
p72,2071,2040.0229373580587
p72,2072,1954.1592535871118
p72,2073,2408.6893438271995
p72,2074,2147.9511131459294
p72,2075,2205.362875879704
p72,2076,2421.5723823551816
p72,2077,2285.136049365827
p72,2078,1794.5861188701565
p72,2079,1877.7507715850145
p72,2080,2159.2718158424095
p72,2081,2019.2159710215585
p72,2082,2103.706413692826
p72,2083,2061.736622901877
p72,2084,2019.955731144361
p72,2085,2002.225545490071
p72,2086,1819.0039971651638
p72,2087,2025.3733772734456
p72,2088,2314.867700844916
p72,2089,2091.4179980816775
p72,2090,2136.7863846390837
p72,2091,1983.243855297816
p72,2092,1580.6951772023722
p72,2093,2307.3914895280504
p72,2094,2488.7420962188226
p72,2095,1944.397197951949
p72,2096,1828.7243508385673
p72,2097,1636.0342347873554
p72,2098,2200.526958184959
p72,2099,2089.2352199002057
