state,Year,hdd
Arizona,2020,1960.9124269248487
Arizona,2021,2032.615434611982
Arizona,2022,1781.7369594313946
Arizona,2023,1867.1903403182969
Arizona,2024,1893.6792815082786
Arizona,2025,1950.5342483380357
Arizona,2026,1930.472733801706
Arizona,2027,2024.1784700919152
Arizona,2028,2152.179622231935
Arizona,2029,2238.0917642901386
Arizona,2030,2082.430251309414
Arizona,2031,1946.5001888532233
Arizona,2032,2102.058533478294
Arizona,2033,1959.0772876860901
Arizona,2034,2132.716200719121
Arizona,2035,2034.7918079339672
Arizona,2036,2179.0723852239144
Arizona,2037,2148.414202348304
Arizona,2038,1883.1548996573952
Arizona,2039,2032.0493242095304
Arizona,2040,2135.57501565227
Arizona,2041,2272.0124044108975
Arizona,2042,2051.564073533524
Arizona,2043,2185.286309886618
Arizona,2044,2026.8641542724604
Arizona,2045,2125.7566366208152
Arizona,2046,2137.2864308785315
Arizona,2047,2249.638295660917
Arizona,2048,2116.417017718594
Arizona,2049,2214.4868239457455
Arizona,2050,2099.140929279081
Arizona,2051,2145.0608160803354
Arizona,2052,2351.2458182314786
Arizona,2053,2204.064825886321
Arizona,2054,2243.6371156147147
Arizona,2055,2262.7947838174687
Arizona,2056,2364.7939990577192
Arizona,2057,2458.9624816783
Arizona,2058,2343.4517169497703
Arizona,2059,2206.914428285015
Arizona,2060,2531.3329842476733
Arizona,2061,2713.454613671796
Arizona,2062,2405.7334719044898
Arizona,2063,2508.2954413048974
Arizona,2064,2577.199394082338
Arizona,2065,2612.4289022875487
Arizona,2066,2642.4211188538497
Arizona,2067,2707.8682541009557
Arizona,2068,2866.5841271799477
Arizona,2069,3027.6167355438965
Arizona,2070,2845.3249565860065
Arizona,2071,2677.559711477464
Arizona,2072,2858.5552145370298
Arizona,2073,2741.1815816651642
Arizona,2074,2871.652044307374
Arizona,2075,2934.8873101314475
Arizona,2076,3026.3280714286243
Arizona,2077,3002.829446249416
Arizona,2078,2667.6358536611096
Arizona,2079,2915.4390186357964
Arizona,2080,2984.267305704683
Arizona,2081,3157.607162089851
Arizona,2082,2957.0461631294293
Arizona,2083,3092.8096153686292
Arizona,2084,2914.6907098322936
Arizona,2085,3040.511952376804
Arizona,2086,3072.7246752784063
Arizona,2087,3227.7290252357207
Arizona,2088,3082.85197848004
Arizona,2089,3163.9867939406267
Arizona,2090,3016.87912525106
Arizona,2091,3096.8601211813107
Arizona,2092,3366.1673517405106
Arizona,2093,3210.1509239002935
Arizona,2094,3405.7739650413187
Arizona,2095,3355.6704754351704
Arizona,2096,3500.26107237095
Arizona,2097,3585.9909824657034
Arizona,2098,3431.41899343164
Arizona,2099,3221.074017581325
