rb,Year,cdd
p48,2020,1862.2692148290523
p48,2021,1569.7115811600995
p48,2022,1849.7352166289497
p48,2023,2087.3155204777195
p48,2024,1957.9819200503935
p48,2025,1907.9954030832694
p48,2026,1600.3884166683301
p48,2027,1947.9588145855728
p48,2028,1884.2140672836754
p48,2029,1866.9433659973813
p48,2030,1716.542305181659
p48,2031,1775.4732696284082
p48,2032,1715.5354209615962
p48,2033,1977.6694630434165
p48,2034,1746.9419259466433
p48,2035,1715.1708532247976
p48,2036,1864.3027947273995
p48,2037,2090.8250143551268
p48,2038,1797.192330086907
p48,2039,1617.9722292044946
p48,2040,1844.3635331520863
p48,2041,1813.922225395659
p48,2042,1942.4763921523067
p48,2043,1649.1505994457636
p48,2044,1752.5617663815126
p48,2045,1722.1971313455315
p48,2046,1551.3517746931627
p48,2047,1828.072102945003
p48,2048,1719.3047256292011
p48,2049,1732.9831199067103
p48,2050,1855.6435689935186
p48,2051,1776.8515061087219
p48,2052,1464.5785391387863
p48,2053,1979.127379428267
p48,2054,1898.3567204733997
p48,2055,1808.301153252315
p48,2056,1588.9255310850563
p48,2057,1506.0595545258313
p48,2058,1877.9669065378307
p48,2059,1871.8668162350227
p48,2060,1563.13648500516
p48,2061,1312.71474035859
p48,2062,1587.0219270739651
p48,2063,1816.3078640824683
p48,2064,1676.5609246942104
p48,2065,1658.4354101021154
p48,2066,1317.3678149634122
p48,2067,1666.4558356960877
p48,2068,1590.2426164039966
p48,2069,1604.353347725475
p48,2070,1393.6263775727052
p48,2071,1491.0249182001191
p48,2072,1417.6919587983523
p48,2073,1670.877843763524
p48,2074,1472.9754137080204
p48,2075,1418.1937199614076
p48,2076,1588.3421063215367
p48,2077,1780.652325270697
p48,2078,1530.447925884972
p48,2079,1334.7362956023885
p48,2080,1599.4899021270646
p48,2081,1587.3989895023938
p48,2082,1699.4987046679034
p48,2083,1440.2892839383753
p48,2084,1523.5347317086942
p48,2085,1486.3244444715526
p48,2086,1317.7643250541428
p48,2087,1601.2780397695844
p48,2088,1495.3297201592582
p48,2089,1498.0194271337123
p48,2090,1630.9671185273155
p48,2091,1575.9684971966467
p48,2092,1284.52369929722
p48,2093,1764.7177323809074
p48,2094,1692.2289982195985
p48,2095,1599.645814931394
p48,2096,1394.1278949024168
p48,2097,1320.6060729676856
p48,2098,1658.8715043426416
p48,2099,1692.1089720703997
