state,Year,cdd
South Carolina,2020,1292.6517011721771
South Carolina,2021,1214.0970993637852
South Carolina,2022,1146.327720775002
South Carolina,2023,1079.0773667084472
South Carolina,2024,1024.3250477046263
South Carolina,2025,949.7170043949908
South Carolina,2026,890.0206096657678
South Carolina,2027,828.7833153799486
South Carolina,2028,778.1228161200381
South Carolina,2029,714.0264569288445
South Carolina,2030,658.7262753609714
South Carolina,2031,607.7688974008283
South Carolina,2032,559.4216703261786
South Carolina,2033,506.4093842276252
South Carolina,2034,456.7226406670944
South Carolina,2035,411.78140193039303
South Carolina,2036,368.70081537045195
South Carolina,2037,321.796140914164
South Carolina,2038,281.2763803524113
South Carolina,2039,239.52262124326
South Carolina,2040,206.11625062269303
South Carolina,2041,166.5777534515243
South Carolina,2042,136.14361921544833
South Carolina,2043,107.56289014812876
South Carolina,2044,87.08466117562114
South Carolina,2045,65.95888850455907
South Carolina,2046,50.02544743517751
South Carolina,2047,35.361300399184756
South Carolina,2048,24.13177753239364
South Carolina,2049,13.216403232496873
South Carolina,2050,6.070875071634646
South Carolina,2051,1.6248117398487807
South Carolina,2052,0.0
South Carolina,2053,0.0
South Carolina,2054,0.0
South Carolina,2055,0.0
South Carolina,2056,0.0
South Carolina,2057,0.0
South Carolina,2058,0.0
South Carolina,2059,0.0
South Carolina,2060,0.0
South Carolina,2061,0.0
South Carolina,2062,0.0
South Carolina,2063,0.0
South Carolina,2064,0.0
South Carolina,2065,0.0
South Carolina,2066,0.0
South Carolina,2067,0.0
South Carolina,2068,0.0
South Carolina,2069,0.0
South Carolina,2070,0.0
South Carolina,2071,0.0
South Carolina,2072,0.0
South Carolina,2073,0.0
South Carolina,2074,0.0
South Carolina,2075,0.0
South Carolina,2076,0.0
South Carolina,2077,0.0
South Carolina,2078,0.0
South Carolina,2079,0.0
South Carolina,2080,0.0
South Carolina,2081,0.0
South Carolina,2082,0.0
South Carolina,2083,0.0
South Carolina,2084,0.0
South Carolina,2085,0.0
South Carolina,2086,0.0
South Carolina,2087,0.0
South Carolina,2088,0.0
South Carolina,2089,0.0
South Carolina,2090,0.0
South Carolina,2091,0.0
South Carolina,2092,0.0
South Carolina,2093,0.0
South Carolina,2094,0.0
South Carolina,2095,0.0
South Carolina,2096,0.0
South Carolina,2097,0.0
South Carolina,2098,0.0
South Carolina,2099,0.0
