state,Year,cdd
Maine,2020,4546.946314006488
Maine,2021,4127.2670596497555
Maine,2022,4459.110460022041
Maine,2023,4063.517847509161
Maine,2024,4180.3785022522625
Maine,2025,4355.638093564321
Maine,2026,4317.107268675804
Maine,2027,4293.707352951289
Maine,2028,4264.423872982401
Maine,2029,4418.122199837419
Maine,2030,3878.068450762201
Maine,2031,3897.7966883057443
Maine,2032,4261.112685275075
Maine,2033,4252.061980911656
Maine,2034,4303.540455399717
Maine,2035,4130.985407380608
Maine,2036,4112.444414209568
Maine,2037,4339.296156307328
Maine,2038,3694.496032189557
Maine,2039,3754.819326508685
Maine,2040,4139.646650508975
Maine,2041,3904.635365605363
Maine,2042,4035.0427870242197
Maine,2043,4363.857877151904
Maine,2044,4203.353841050081
Maine,2045,4085.936701616489
Maine,2046,3576.7249396655875
Maine,2047,4199.43350514945
Maine,2048,4041.5141392405494
Maine,2049,4083.496538821856
Maine,2050,3457.1884877423063
Maine,2051,3746.78121279657
Maine,2052,3549.5285101033824
Maine,2053,3891.5418892609805
Maine,2054,4042.243050204336
Maine,2055,4114.750071228102
Maine,2056,3710.1022268462343
Maine,2057,3764.039443476745
Maine,2058,3933.7209624610587
Maine,2059,4041.9303976851825
Maine,2060,3616.6102047144586
Maine,2061,3241.863703770968
Maine,2062,3524.8350045509665
Maine,2063,3212.512322774992
Maine,2064,3324.220017381742
Maine,2065,3458.3091808756326
Maine,2066,3376.3132850134007
Maine,2067,3326.677842464465
Maine,2068,3363.732389242041
Maine,2069,3540.672026976147
Maine,2070,3059.2164684109457
Maine,2071,3082.007935879966
Maine,2072,3401.795782867362
Maine,2073,3366.8200981904197
Maine,2074,3346.858303977403
Maine,2075,3174.426601160293
Maine,2076,3176.755635235622
Maine,2077,3319.432658374291
Maine,2078,2728.3260620959522
Maine,2079,2827.1542261944955
Maine,2080,3118.572613432674
Maine,2081,2883.58183362817
Maine,2082,3035.4241186364025
Maine,2083,3309.1905271558044
Maine,2084,3179.152313539695
Maine,2085,3142.0825843198395
Maine,2086,2613.7006421753467
Maine,2087,3200.06581716569
Maine,2088,3020.2185480799535
Maine,2089,2998.1004408696263
Maine,2090,2466.3610279312984
Maine,2091,2753.9040737619703
Maine,2092,2581.5845051258593
Maine,2093,2914.652098385976
Maine,2094,3034.636589234491
Maine,2095,3146.4683135392615
Maine,2096,2771.932013676819
Maine,2097,2843.1949276193864
Maine,2098,2980.022491131981
Maine,2099,3107.625032937215
