state,Year,hdd
Ohio,2020,591.3984677498856
Ohio,2021,493.85473154654784
Ohio,2022,510.91126475697325
Ohio,2023,665.2556570796764
Ohio,2024,515.18617156201
Ohio,2025,510.85328297978447
Ohio,2026,588.5246232541058
Ohio,2027,694.6582988473076
Ohio,2028,721.8688055514123
Ohio,2029,531.1770375908956
Ohio,2030,525.4679417790795
Ohio,2031,790.8498915567254
Ohio,2032,452.8326623410496
Ohio,2033,600.9257511383726
Ohio,2034,545.3017900317617
Ohio,2035,645.0751999742747
Ohio,2036,532.030941710611
Ohio,2037,466.76418068122615
Ohio,2038,684.1045115865146
Ohio,2039,669.2983605240535
Ohio,2040,537.7160685579759
Ohio,2041,600.9383495631103
Ohio,2042,714.1616703138678
Ohio,2043,468.108949355313
Ohio,2044,501.90810407023156
Ohio,2045,746.3455478700114
Ohio,2046,562.8192970243745
Ohio,2047,710.8592706979696
Ohio,2048,540.024568734007
Ohio,2049,454.8700335577097
Ohio,2050,780.7587328634032
Ohio,2051,711.0933985739127
Ohio,2052,745.9935168878333
Ohio,2053,611.8111313493536
Ohio,2054,527.0001633926512
Ohio,2055,582.0779859394756
Ohio,2056,717.1646905587136
Ohio,2057,603.6674524376563
Ohio,2058,772.5963548821022
Ohio,2059,636.2590004012483
Ohio,2060,865.3198506012513
Ohio,2061,739.9276300935674
Ohio,2062,817.3928193300733
Ohio,2063,921.3090294832169
Ohio,2064,762.4347845722199
Ohio,2065,756.5950267356154
Ohio,2066,871.901055141529
Ohio,2067,957.0331936358186
Ohio,2068,966.5908160073751
Ohio,2069,750.2943817421364
Ohio,2070,741.6537888544757
Ohio,2071,1070.9744179968375
Ohio,2072,657.1713846449446
Ohio,2073,817.3864481818381
Ohio,2074,760.1079677079105
Ohio,2075,874.8006262756355
Ohio,2076,741.8142635593912
Ohio,2077,639.9434840058292
Ohio,2078,917.3074052282209
Ohio,2079,919.8368598701078
Ohio,2080,795.2201694472224
Ohio,2081,874.4466793462766
Ohio,2082,958.7334132283708
Ohio,2083,676.7957550879203
Ohio,2084,709.430318695791
Ohio,2085,967.2054087453228
Ohio,2086,746.669365102092
Ohio,2087,930.6323199308117
Ohio,2088,714.280928508272
Ohio,2089,651.1780764927767
Ohio,2090,995.930137670018
Ohio,2091,877.2276539950988
Ohio,2092,914.248968692262
Ohio,2093,740.1022677189395
Ohio,2094,681.7328022257913
Ohio,2095,749.7174083982952
Ohio,2096,856.7443920583671
Ohio,2097,750.5812993232987
Ohio,2098,923.7561929937791
Ohio,2099,757.9660733171619
