state,Year,hdd
South Carolina,2020,1199.0495129376504
South Carolina,2021,1270.226251527524
South Carolina,2022,1341.5169257109196
South Carolina,2023,1415.1366211607103
South Carolina,2024,1491.2928610075526
South Carolina,2025,1566.550650800385
South Carolina,2026,1644.7654868331372
South Carolina,2027,1724.5134949356195
South Carolina,2028,1806.303464234556
South Carolina,2029,1889.7581599409152
South Carolina,2030,1975.190310530913
South Carolina,2031,2062.017167382001
South Carolina,2032,2149.5234026706153
South Carolina,2033,2240.2630098101663
South Carolina,2034,2331.6733017628985
South Carolina,2035,2424.8825770535286
South Carolina,2036,2518.7419447397765
South Carolina,2037,2615.5858809879364
South Carolina,2038,2714.0445344240266
South Carolina,2039,2812.98825189307
South Carolina,2040,2915.085633889975
South Carolina,2041,3019.8339598993025
South Carolina,2042,3127.6013485848594
South Carolina,2043,3240.3095057325145
South Carolina,2044,3357.9639711226246
South Carolina,2045,3477.7485299988925
South Carolina,2046,3602.138916150561
South Carolina,2047,3726.45265366674
South Carolina,2048,3857.255163509546
South Carolina,2049,3983.396561675309
South Carolina,2050,4117.428489118333
South Carolina,2051,4251.657678990365
South Carolina,2052,4393.3453313363325
South Carolina,2053,4530.9739210321395
South Carolina,2054,4669.849976768136
South Carolina,2055,4810.428609318052
South Carolina,2056,4953.026203581628
South Carolina,2057,5090.478870502704
South Carolina,2058,5228.454957168761
South Carolina,2059,5369.394414827153
South Carolina,2060,5514.044957089348
South Carolina,2061,5648.7945959021545
South Carolina,2062,5789.200797661
South Carolina,2063,5927.026290544947
South Carolina,2064,6075.612943819737
South Carolina,2065,6207.135018374909
South Carolina,2066,6348.1611911839955
South Carolina,2067,6486.1566768311895
South Carolina,2068,6634.9761123465605
South Carolina,2069,6766.910958233831
South Carolina,2070,6905.998487365987
South Carolina,2071,7046.651400141001
South Carolina,2072,7194.178577134839
South Carolina,2073,7325.727680731289
South Carolina,2074,7463.671021310559
South Carolina,2075,7604.972415612349
South Carolina,2076,7755.450823178396
South Carolina,2077,7883.578216916081
South Carolina,2078,8023.476246787911
South Carolina,2079,8162.031661478664
South Carolina,2080,8316.046694292667
South Carolina,2081,8440.784020955294
South Carolina,2082,8581.524973125976
South Carolina,2083,8719.609881850256
South Carolina,2084,8874.279909141882
South Carolina,2085,8999.147148855509
South Carolina,2086,9137.695026513838
South Carolina,2087,9277.820888955397
South Carolina,2088,9432.158734786753
South Carolina,2089,9556.339919956692
South Carolina,2090,9693.48828404447
South Carolina,2091,9833.676798395749
South Carolina,2092,9990.245865956156
South Carolina,2093,10111.95260599542
South Carolina,2094,10251.43796267964
South Carolina,2095,10388.234855111215
South Carolina,2096,10547.79870685225
South Carolina,2097,10666.59624921674
South Carolina,2098,10806.784229371922
South Carolina,2099,10943.792582261196
