rb,Year,cdd
p106,2020,3641.8242131131587
p106,2021,3456.8371082465846
p106,2022,3389.0720721217303
p106,2023,3312.8581605483732
p106,2024,3339.604565430715
p106,2025,3344.4422988640176
p106,2026,3158.7226006525443
p106,2027,3048.23288947187
p106,2028,3488.628059444343
p106,2029,3545.80489951439
p106,2030,2856.2095409888516
p106,2031,2922.397199182541
p106,2032,3076.0775679962526
p106,2033,3355.011372394876
p106,2034,3238.3345998746827
p106,2035,3314.7998543967924
p106,2036,3449.922372771529
p106,2037,3367.8285447908847
p106,2038,2653.0774069437343
p106,2039,3043.146492660647
p106,2040,3252.1917611591093
p106,2041,3015.3496759014583
p106,2042,3171.415959939117
p106,2043,3254.785925860357
p106,2044,3106.521926034386
p106,2045,3059.6397002228396
p106,2046,2857.482015054063
p106,2047,3025.757156148902
p106,2048,3316.864646047534
p106,2049,3168.2533853005352
p106,2050,3129.121582098547
p106,2051,3010.9180869218926
p106,2052,2669.570942781473
p106,2053,3328.16846552525
p106,2054,3609.655260010936
p106,2055,3016.7449274313226
p106,2056,2872.9255130774845
p106,2057,2675.906638601309
p106,2058,3178.249992418556
p106,2059,3095.1577197178785
p106,2060,3113.5503586329905
p106,2061,2949.341954877623
p106,2062,2876.065228976712
p106,2063,2850.722406158284
p106,2064,2860.228338732273
p106,2065,2887.8496825344996
p106,2066,2736.945920654656
p106,2067,2590.325982991935
p106,2068,3001.0112511214356
p106,2069,3068.286878842816
p106,2070,2417.438619767714
p106,2071,2526.8932217651954
p106,2072,2572.6016742464763
p106,2073,2832.897621954824
p106,2074,2726.6288429629685
p106,2075,2799.179043996969
p106,2076,2925.5983777066926
p106,2077,2820.1982504397815
p106,2078,2209.6580940035565
p106,2079,2494.6969580022405
p106,2080,2713.8559196555784
p106,2081,2486.4048200750376
p106,2082,2668.2916128403767
p106,2083,2680.145516624506
p106,2084,2607.7283885555407
p106,2085,2571.9238764786714
p106,2086,2336.969477666694
p106,2087,2541.630193155453
p106,2088,2763.799700910791
p106,2089,2637.0193863311633
p106,2090,2606.704331802537
p106,2091,2492.3397493027987
p106,2092,2201.21812672683
p106,2093,2767.6050480199356
p106,2094,3058.355614137494
p106,2095,2493.269823097325
p106,2096,2345.5089529478455
p106,2097,2199.0506664972563
p106,2098,2703.701951975814
p106,2099,2571.2052181849563
