rb,Year,cdd
p86,2020,1355.221199490847
p86,2021,1186.3848751534713
p86,2022,1162.1546824948227
p86,2023,1425.9113760857852
p86,2024,1150.0231635895768
p86,2025,1344.357492513143
p86,2026,1029.0945955003083
p86,2027,1126.7729785735426
p86,2028,1222.7852786866106
p86,2029,1226.191334366591
p86,2030,846.3060932476257
p86,2031,1015.0547509147473
p86,2032,972.480577730566
p86,2033,1229.8242439551068
p86,2034,1091.7201897265822
p86,2035,1133.2331682745048
p86,2036,1250.4158987648357
p86,2037,1207.2793843416994
p86,2038,984.6154751181962
p86,2039,896.9252444004917
p86,2040,1164.676408190314
p86,2041,1143.4201867354398
p86,2042,1192.565416821587
p86,2043,1147.5647311584075
p86,2044,1048.704628438199
p86,2045,1011.3102369332294
p86,2046,933.6957429862282
p86,2047,993.9533895932192
p86,2048,1120.3706999156361
p86,2049,1138.0454609288583
p86,2050,1304.3985116585436
p86,2051,999.3407700502183
p86,2052,731.8653352672312
p86,2053,1205.730221908133
p86,2054,1315.193243040284
p86,2055,1058.5968565967378
p86,2056,870.5671202428534
p86,2057,702.6306613902705
p86,2058,1074.8498895455411
p86,2059,992.8124085901217
p86,2060,979.3860264365048
p86,2061,821.0518353895252
p86,2062,835.5473804762198
p86,2063,1059.749889377109
p86,2064,815.3641663263857
p86,2065,1016.7402185661638
p86,2066,724.2060830053031
p86,2067,785.0007436125092
p86,2068,913.7870176631238
p86,2069,934.4828285861224
p86,2070,563.4762433633281
p86,2071,726.7580836857338
p86,2072,666.8008430958637
p86,2073,862.4659634419286
p86,2074,783.604457024157
p86,2075,787.7333110679826
p86,2076,889.561769171411
p86,2077,801.3753640701325
p86,2078,669.4920419131923
p86,2079,576.8447632349422
p86,2080,798.7866238057073
p86,2081,774.2188830375443
p86,2082,820.9371781684572
p86,2083,791.9464204798282
p86,2084,719.7183931749589
p86,2085,686.2176659197512
p86,2086,620.2142240549972
p86,2087,665.5628188788485
p86,2088,739.005764762805
p86,2089,765.8440592848197
p86,2090,924.5373224439547
p86,2091,639.6039748268438
p86,2092,453.61311189146693
p86,2093,846.2221905029196
p86,2094,907.0063760108471
p86,2095,739.5158664821438
p86,2096,586.7832335565256
p86,2097,465.4635762965079
p86,2098,718.0635279360849
p86,2099,657.029607291178
