rb,Year,hdd
p38,2020,405.1653677367793
p38,2021,405.1653677367793
p38,2022,405.1653677367793
p38,2023,405.1653677367793
p38,2024,405.1653677367793
p38,2025,405.1653677367793
p38,2026,405.1653677367793
p38,2027,405.1653677367793
p38,2028,405.1653677367793
p38,2029,405.1653677367793
p38,2030,405.1653677367793
p38,2031,405.1653677367793
p38,2032,405.1653677367793
p38,2033,405.1653677367793
p38,2034,405.1653677367793
p38,2035,405.1653677367793
p38,2036,405.1653677367793
p38,2037,405.1653677367793
p38,2038,405.1653677367793
p38,2039,405.1653677367793
p38,2040,405.1653677367793
p38,2041,405.1653677367793
p38,2042,405.1653677367793
p38,2043,405.1653677367793
p38,2044,405.1653677367793
p38,2045,405.1653677367793
p38,2046,405.1653677367793
p38,2047,405.1653677367793
p38,2048,405.1653677367793
p38,2049,405.1653677367793
p38,2050,405.1653677367793
p38,2051,405.1653677367793
p38,2052,405.1653677367793
p38,2053,405.1653677367793
p38,2054,405.1653677367793
p38,2055,405.1653677367793
p38,2056,405.1653677367793
p38,2057,405.1653677367793
p38,2058,405.1653677367793
p38,2059,405.1653677367793
p38,2060,405.1653677367793
p38,2061,405.1653677367793
p38,2062,405.1653677367793
p38,2063,405.1653677367793
p38,2064,405.1653677367793
p38,2065,405.1653677367793
p38,2066,405.1653677367793
p38,2067,405.1653677367793
p38,2068,405.1653677367793
p38,2069,405.1653677367793
p38,2070,405.1653677367793
p38,2071,405.1653677367793
p38,2072,405.1653677367793
p38,2073,405.1653677367793
p38,2074,405.1653677367793
p38,2075,405.1653677367793
p38,2076,405.1653677367793
p38,2077,405.1653677367793
p38,2078,405.1653677367793
p38,2079,405.1653677367793
p38,2080,405.1653677367793
p38,2081,405.1653677367793
p38,2082,405.1653677367793
p38,2083,405.1653677367793
p38,2084,405.1653677367793
p38,2085,405.1653677367793
p38,2086,405.1653677367793
p38,2087,405.1653677367793
p38,2088,405.1653677367793
p38,2089,405.1653677367793
p38,2090,405.1653677367793
p38,2091,405.1653677367793
p38,2092,405.1653677367793
p38,2093,405.1653677367793
p38,2094,405.1653677367793
p38,2095,405.1653677367793
p38,2096,405.1653677367793
p38,2097,405.1653677367793
p38,2098,405.1653677367793
p38,2099,405.1653677367793
