rb,Year,cdd
p5,2020,3480.4180309564154
p5,2021,3480.4180309564154
p5,2022,3480.4180309564154
p5,2023,3480.4180309564154
p5,2024,3480.4180309564154
p5,2025,3480.4180309564154
p5,2026,3480.4180309564154
p5,2027,3480.4180309564154
p5,2028,3480.4180309564154
p5,2029,3480.4180309564154
p5,2030,3480.4180309564154
p5,2031,3480.4180309564154
p5,2032,3480.4180309564154
p5,2033,3480.4180309564154
p5,2034,3480.4180309564154
p5,2035,3480.4180309564154
p5,2036,3480.4180309564154
p5,2037,3480.4180309564154
p5,2038,3480.4180309564154
p5,2039,3480.4180309564154
p5,2040,3480.4180309564154
p5,2041,3480.4180309564154
p5,2042,3480.4180309564154
p5,2043,3480.4180309564154
p5,2044,3480.4180309564154
p5,2045,3480.4180309564154
p5,2046,3480.4180309564154
p5,2047,3480.4180309564154
p5,2048,3480.4180309564154
p5,2049,3480.4180309564154
p5,2050,3480.4180309564154
p5,2051,3480.4180309564154
p5,2052,3480.4180309564154
p5,2053,3480.4180309564154
p5,2054,3480.4180309564154
p5,2055,3480.4180309564154
p5,2056,3480.4180309564154
p5,2057,3480.4180309564154
p5,2058,3480.4180309564154
p5,2059,3480.4180309564154
p5,2060,3480.4180309564154
p5,2061,3480.4180309564154
p5,2062,3480.4180309564154
p5,2063,3480.4180309564154
p5,2064,3480.4180309564154
p5,2065,3480.4180309564154
p5,2066,3480.4180309564154
p5,2067,3480.4180309564154
p5,2068,3480.4180309564154
p5,2069,3480.4180309564154
p5,2070,3480.4180309564154
p5,2071,3480.4180309564154
p5,2072,3480.4180309564154
p5,2073,3480.4180309564154
p5,2074,3480.4180309564154
p5,2075,3480.4180309564154
p5,2076,3480.4180309564154
p5,2077,3480.4180309564154
p5,2078,3480.4180309564154
p5,2079,3480.4180309564154
p5,2080,3480.4180309564154
p5,2081,3480.4180309564154
p5,2082,3480.4180309564154
p5,2083,3480.4180309564154
p5,2084,3480.4180309564154
p5,2085,3480.4180309564154
p5,2086,3480.4180309564154
p5,2087,3480.4180309564154
p5,2088,3480.4180309564154
p5,2089,3480.4180309564154
p5,2090,3480.4180309564154
p5,2091,3480.4180309564154
p5,2092,3480.4180309564154
p5,2093,3480.4180309564154
p5,2094,3480.4180309564154
p5,2095,3480.4180309564154
p5,2096,3480.4180309564154
p5,2097,3480.4180309564154
p5,2098,3480.4180309564154
p5,2099,3480.4180309564154
