state,Year,hdd
Illinois,2020,124.10939903716701
Illinois,2021,108.42162874733509
Illinois,2022,94.21745626591155
Illinois,2023,77.42157183634782
Illinois,2024,65.31208395176702
Illinois,2025,51.32017118338683
Illinois,2026,41.993690905514086
Illinois,2027,32.38522620205248
Illinois,2028,24.8513104233744
Illinois,2029,17.241151204000175
Illinois,2030,12.389284253878088
Illinois,2031,8.416033416503922
Illinois,2032,3.875464015387763
Illinois,2033,2.03317595176577
Illinois,2034,1.2786184968157386
Illinois,2035,0.8392772272620164
Illinois,2036,0.0
Illinois,2037,0.0
Illinois,2038,0.0
Illinois,2039,0.0
Illinois,2040,0.0
Illinois,2041,0.0
Illinois,2042,0.0
Illinois,2043,0.0
Illinois,2044,0.0
Illinois,2045,0.0
Illinois,2046,0.0
Illinois,2047,0.0
Illinois,2048,0.0
Illinois,2049,0.0
Illinois,2050,0.0
Illinois,2051,0.0
Illinois,2052,0.0
Illinois,2053,0.0
Illinois,2054,0.0
Illinois,2055,0.0
Illinois,2056,0.0
Illinois,2057,0.0
Illinois,2058,0.0
Illinois,2059,0.0
Illinois,2060,0.0
Illinois,2061,0.0
Illinois,2062,0.0
Illinois,2063,0.0
Illinois,2064,0.0
Illinois,2065,0.0
Illinois,2066,0.0
Illinois,2067,0.0
Illinois,2068,0.0
Illinois,2069,0.0
Illinois,2070,0.0
Illinois,2071,0.0
Illinois,2072,0.0
Illinois,2073,0.0
Illinois,2074,0.0
Illinois,2075,0.0
Illinois,2076,0.0
Illinois,2077,0.0
Illinois,2078,0.0
Illinois,2079,0.0
Illinois,2080,0.0
Illinois,2081,0.0
Illinois,2082,0.0
Illinois,2083,0.0
Illinois,2084,0.0
Illinois,2085,0.0
Illinois,2086,0.0
Illinois,2087,0.0
Illinois,2088,0.0
Illinois,2089,0.0
Illinois,2090,0.0
Illinois,2091,0.0
Illinois,2092,0.0
Illinois,2093,0.0
Illinois,2094,0.0
Illinois,2095,0.0
Illinois,2096,0.0
Illinois,2097,0.0
Illinois,2098,0.0
Illinois,2099,0.0
