rb,Year,hdd
p78,2020,558.7149256389366
p78,2021,475.1446465791438
p78,2022,383.80740162660317
p78,2023,638.1975838051715
p78,2024,466.58162186754595
p78,2025,461.7540405867425
p78,2026,428.9789094029464
p78,2027,668.2400814496368
p78,2028,764.2210823286035
p78,2029,480.4729360853722
p78,2030,456.46207507068635
p78,2031,672.1177060385575
p78,2032,302.31020286823275
p78,2033,382.97483327415097
p78,2034,483.1614828051213
p78,2035,600.0754441202948
p78,2036,402.59529233768586
p78,2037,444.8058113055532
p78,2038,601.5372907992385
p78,2039,511.0246962098926
p78,2040,488.49954388197773
p78,2041,530.3045588209444
p78,2042,648.7348880927102
p78,2043,465.55277427615476
p78,2044,325.53775118888876
p78,2045,712.6687674066698
p78,2046,531.2153602530107
p78,2047,616.867904790785
p78,2048,423.15791561916984
p78,2049,344.5577391403191
p78,2050,610.5828393977263
p78,2051,557.8129865553989
p78,2052,767.1359178446069
p78,2053,490.8433963458975
p78,2054,438.4241220976411
p78,2055,467.0570747446944
p78,2056,594.6818108785743
p78,2057,462.70459392828633
p78,2058,580.9735970620529
p78,2059,449.14495060176483
p78,2060,855.6282542195222
p78,2061,750.2376546393041
p78,2062,682.4327240399915
p78,2063,905.3851885406851
p78,2064,706.4489884814316
p78,2065,728.5735290086782
p78,2066,640.538695599522
p78,2067,913.0152126362594
p78,2068,1023.422207018241
p78,2069,742.5721925579246
p78,2070,718.9386034795646
p78,2071,891.4169377781357
p78,2072,535.9177993101307
p78,2073,589.735474443026
p78,2074,779.8266728925112
p78,2075,819.7850813238116
p78,2076,636.6657728045767
p78,2077,679.7956048119898
p78,2078,856.0094353728579
p78,2079,776.0072045290844
p78,2080,747.8768889377784
p78,2081,788.1687829892229
p78,2082,914.5283994479203
p78,2083,727.275130425974
p78,2084,551.3574979082731
p78,2085,998.7433045468031
p78,2086,746.6037070346765
p78,2087,843.4789573832072
p78,2088,614.5476708832206
p78,2089,468.9714554996402
p78,2090,804.3871494553894
p78,2091,768.3405914837008
p78,2092,927.5650364246932
p78,2093,642.2907099182605
p78,2094,535.1802913263804
p78,2095,625.6739495593195
p78,2096,765.6334324985104
p78,2097,612.0711794713493
p78,2098,724.7446853498533
p78,2099,590.8450442576436
