rb,Year,hdd
p29,2020,640.2437500000015
p29,2021,620.8162500000019
p29,2022,495.1404166666682
p29,2023,564.8829166666678
p29,2024,547.7741666666684
p29,2025,591.8141666666678
p29,2026,524.1854166666681
p29,2027,528.6779166666681
p29,2028,595.2125000000009
p29,2029,645.6191666666684
p29,2030,630.6170833333347
p29,2031,560.5887500000015
p29,2032,553.9587500000016
p29,2033,572.4870833333351
p29,2034,795.2087500000015
p29,2035,659.2516666666684
p29,2036,754.4862500000015
p29,2037,677.2716666666682
p29,2038,640.2170833333347
p29,2039,563.5166666666682
p29,2040,808.8750000000014
p29,2041,715.1045833333351
p29,2042,731.0808333333343
p29,2043,772.8241666666686
p29,2044,585.8891666666682
p29,2045,697.4075000000021
p29,2046,673.4945833333352
p29,2047,757.0308333333353
p29,2048,657.4995833333351
p29,2049,669.9812500000016
p29,2050,697.7254166666687
p29,2051,723.3083333333349
p29,2052,767.3400000000013
p29,2053,677.6150000000018
p29,2054,639.3658333333351
p29,2055,697.7925000000021
p29,2056,672.7583333333347
p29,2057,712.0000000000014
p29,2058,781.1395833333349
p29,2059,690.3241666666679
p29,2060,921.4358333333346
p29,2061,922.7820833333346
p29,2062,740.9050000000013
p29,2063,813.4162500000014
p29,2064,789.0070833333348
p29,2065,841.8287500000016
p29,2066,767.4783333333346
p29,2067,797.4125000000018
p29,2068,850.0612500000015
p29,2069,918.4408333333356
p29,2070,865.5804166666679
p29,2071,829.2470833333349
p29,2072,812.4550000000023
p29,2073,796.764166666668
p29,2074,1053.9066666666683
p29,2075,859.7587500000013
p29,2076,1006.8366666666682
p29,2077,940.1295833333355
p29,2078,861.5379166666678
p29,2079,815.8204166666687
p29,2080,1047.9654166666678
p29,2081,972.1083333333349
p29,2082,944.3354166666679
p29,2083,1042.0020833333351
p29,2084,786.3320833333355
p29,2085,922.3920833333354
p29,2086,909.4975000000018
p29,2087,980.0816666666683
p29,2088,849.9520833333348
p29,2089,872.7775000000017
p29,2090,901.8770833333344
p29,2091,912.1775000000016
p29,2092,968.8212500000016
p29,2093,861.5141666666682
p29,2094,820.0450000000012
p29,2095,877.1608333333353
p29,2096,833.0450000000017
p29,2097,872.402500000002
p29,2098,969.4912500000019
p29,2099,801.244583333335
