state,Year,Date
Mississippi,2022,2022-01-10
Mississippi,2022,2022-01-11
Mississippi,2022,2022-01-17
Mississippi,2023,2023-12-24
Mississippi,2023,2023-12-25
Mississippi,2023,2023-12-26
Mississippi,2023,2023-12-30
Mississippi,2023,2023-12-31
Mississippi,2024,2024-01-21
Mississippi,2025,2025-01-20
Mississippi,2025,2025-01-21
Mississippi,2025,2025-01-22
Mississippi,2025,2025-02-03
Mississippi,2025,2025-12-26
Mississippi,2026,2026-01-27
Mississippi,2028,2028-02-12
Mississippi,2029,2029-12-16
Mississippi,2029,2029-12-22
Mississippi,2029,2029-12-23
Mississippi,2029,2029-12-24
Mississippi,2034,2034-01-18
Mississippi,2034,2034-01-19
Mississippi,2036,2036-01-19
Mississippi,2036,2036-02-03
Mississippi,2036,2036-02-04
Mississippi,2036,2036-02-05
Mississippi,2037,2037-01-11
Mississippi,2037,2037-01-17
Mississippi,2040,2040-12-17
Mississippi,2040,2040-12-22
Mississippi,2043,2043-01-24
Mississippi,2050,2050-01-08
Mississippi,2050,2050-01-09
Mississippi,2054,2054-01-06
Mississippi,2054,2054-01-07
Mississippi,2054,2054-01-24
Mississippi,2054,2054-01-29
Mississippi,2055,2055-01-08
Mississippi,2055,2055-03-06
Mississippi,2057,2057-01-07
Mississippi,2058,2058-01-01
Mississippi,2058,2058-01-02
Mississippi,2058,2058-01-17
Mississippi,2058,2058-01-18
Mississippi,2062,2062-01-10
Mississippi,2062,2062-01-11
Mississippi,2062,2062-01-17
Mississippi,2063,2063-12-24
Mississippi,2063,2063-12-25
Mississippi,2063,2063-12-26
Mississippi,2063,2063-12-30
Mississippi,2065,2065-01-20
Mississippi,2065,2065-01-21
Mississippi,2065,2065-02-03
Mississippi,2069,2069-12-22
Mississippi,2069,2069-12-23
Mississippi,2069,2069-12-24
Mississippi,2074,2074-01-18
Mississippi,2074,2074-01-19
Mississippi,2076,2076-02-03
Mississippi,2076,2076-02-04
Mississippi,2076,2076-02-05
Mississippi,2083,2083-01-24
Mississippi,2090,2090-01-08
Mississippi,2094,2094-01-06
Mississippi,2094,2094-01-07
Mississippi,2094,2094-01-29
Mississippi,2095,2095-01-08
Mississippi,2095,2095-03-06
Mississippi,2098,2098-01-01
Mississippi,2098,2098-01-02
Mississippi,2098,2098-01-17
