rb,Year,hdd
p102,2020,1838.6313534332664
p102,2021,1838.6313534332664
p102,2022,1838.6313534332664
p102,2023,1838.6313534332664
p102,2024,1838.6313534332664
p102,2025,1838.6313534332664
p102,2026,1838.6313534332664
p102,2027,1838.6313534332664
p102,2028,1838.6313534332664
p102,2029,1838.6313534332664
p102,2030,1838.6313534332664
p102,2031,1838.6313534332664
p102,2032,1838.6313534332664
p102,2033,1838.6313534332664
p102,2034,1838.6313534332664
p102,2035,1838.6313534332664
p102,2036,1838.6313534332664
p102,2037,1838.6313534332664
p102,2038,1838.6313534332664
p102,2039,1838.6313534332664
p102,2040,1838.6313534332664
p102,2041,1838.6313534332664
p102,2042,1838.6313534332664
p102,2043,1838.6313534332664
p102,2044,1838.6313534332664
p102,2045,1838.6313534332664
p102,2046,1838.6313534332664
p102,2047,1838.6313534332664
p102,2048,1838.6313534332664
p102,2049,1838.6313534332664
p102,2050,1838.6313534332664
p102,2051,1838.6313534332664
p102,2052,1838.6313534332664
p102,2053,1838.6313534332664
p102,2054,1838.6313534332664
p102,2055,1838.6313534332664
p102,2056,1838.6313534332664
p102,2057,1838.6313534332664
p102,2058,1838.6313534332664
p102,2059,1838.6313534332664
p102,2060,1838.6313534332664
p102,2061,1838.6313534332664
p102,2062,1838.6313534332664
p102,2063,1838.6313534332664
p102,2064,1838.6313534332664
p102,2065,1838.6313534332664
p102,2066,1838.6313534332664
p102,2067,1838.6313534332664
p102,2068,1838.6313534332664
p102,2069,1838.6313534332664
p102,2070,1838.6313534332664
p102,2071,1838.6313534332664
p102,2072,1838.6313534332664
p102,2073,1838.6313534332664
p102,2074,1838.6313534332664
p102,2075,1838.6313534332664
p102,2076,1838.6313534332664
p102,2077,1838.6313534332664
p102,2078,1838.6313534332664
p102,2079,1838.6313534332664
p102,2080,1838.6313534332664
p102,2081,1838.6313534332664
p102,2082,1838.6313534332664
p102,2083,1838.6313534332664
p102,2084,1838.6313534332664
p102,2085,1838.6313534332664
p102,2086,1838.6313534332664
p102,2087,1838.6313534332664
p102,2088,1838.6313534332664
p102,2089,1838.6313534332664
p102,2090,1838.6313534332664
p102,2091,1838.6313534332664
p102,2092,1838.6313534332664
p102,2093,1838.6313534332664
p102,2094,1838.6313534332664
p102,2095,1838.6313534332664
p102,2096,1838.6313534332664
p102,2097,1838.6313534332664
p102,2098,1838.6313534332664
p102,2099,1838.6313534332664
