rb,Year,hdd
p81,2020,832.0012967929779
p81,2021,832.0012967929779
p81,2022,832.0012967929779
p81,2023,832.0012967929779
p81,2024,832.0012967929779
p81,2025,832.0012967929779
p81,2026,832.0012967929779
p81,2027,832.0012967929779
p81,2028,832.0012967929779
p81,2029,832.0012967929779
p81,2030,832.0012967929779
p81,2031,832.0012967929779
p81,2032,832.0012967929779
p81,2033,832.0012967929779
p81,2034,832.0012967929779
p81,2035,832.0012967929779
p81,2036,832.0012967929779
p81,2037,832.0012967929779
p81,2038,832.0012967929779
p81,2039,832.0012967929779
p81,2040,832.0012967929779
p81,2041,832.0012967929779
p81,2042,832.0012967929779
p81,2043,832.0012967929779
p81,2044,832.0012967929779
p81,2045,832.0012967929779
p81,2046,832.0012967929779
p81,2047,832.0012967929779
p81,2048,832.0012967929779
p81,2049,832.0012967929779
p81,2050,832.0012967929779
p81,2051,832.0012967929779
p81,2052,832.0012967929779
p81,2053,832.0012967929779
p81,2054,832.0012967929779
p81,2055,832.0012967929779
p81,2056,832.0012967929779
p81,2057,832.0012967929779
p81,2058,832.0012967929779
p81,2059,832.0012967929779
p81,2060,832.0012967929779
p81,2061,832.0012967929779
p81,2062,832.0012967929779
p81,2063,832.0012967929779
p81,2064,832.0012967929779
p81,2065,832.0012967929779
p81,2066,832.0012967929779
p81,2067,832.0012967929779
p81,2068,832.0012967929779
p81,2069,832.0012967929779
p81,2070,832.0012967929779
p81,2071,832.0012967929779
p81,2072,832.0012967929779
p81,2073,832.0012967929779
p81,2074,832.0012967929779
p81,2075,832.0012967929779
p81,2076,832.0012967929779
p81,2077,832.0012967929779
p81,2078,832.0012967929779
p81,2079,832.0012967929779
p81,2080,832.0012967929779
p81,2081,832.0012967929779
p81,2082,832.0012967929779
p81,2083,832.0012967929779
p81,2084,832.0012967929779
p81,2085,832.0012967929779
p81,2086,832.0012967929779
p81,2087,832.0012967929779
p81,2088,832.0012967929779
p81,2089,832.0012967929779
p81,2090,832.0012967929779
p81,2091,832.0012967929779
p81,2092,832.0012967929779
p81,2093,832.0012967929779
p81,2094,832.0012967929779
p81,2095,832.0012967929779
p81,2096,832.0012967929779
p81,2097,832.0012967929779
p81,2098,832.0012967929779
p81,2099,832.0012967929779
