rb,Year,hdd
p56,2020,1482.3074224676393
p56,2021,1219.7762796571255
p56,2022,1191.8365863348895
p56,2023,1235.2693447119595
p56,2024,1180.2257178671375
p56,2025,1322.9545841837726
p56,2026,1329.402038577422
p56,2027,1388.7873859684235
p56,2028,1303.8785029093394
p56,2029,1125.1668431580033
p56,2030,1331.4532561652659
p56,2031,1346.7424296662807
p56,2032,1035.5781723587306
p56,2033,1252.184289284483
p56,2034,1306.1940077007587
p56,2035,1248.5094180086435
p56,2036,1308.3401460298737
p56,2037,1182.234715941931
p56,2038,1652.5213407949984
p56,2039,1313.6495332929292
p56,2040,1540.2027548761737
p56,2041,1440.9446880578193
p56,2042,1306.766093392765
p56,2043,1281.7291274614322
p56,2044,1246.5124594686527
p56,2045,1543.1607333325135
p56,2046,1526.621994600183
p56,2047,1388.8930777628934
p56,2048,1210.6663547012229
p56,2049,1122.1986096212818
p56,2050,1555.5379278100706
p56,2051,1638.7545812820777
p56,2052,1612.7117648062292
p56,2053,1277.4750529835808
p56,2054,1258.9556809998921
p56,2055,1262.767486128794
p56,2056,1374.4123227992618
p56,2057,1373.7491244700957
p56,2058,1547.5224345630547
p56,2059,1307.8287015542323
p56,2060,1826.2334209199942
p56,2061,1569.378924391532
p56,2062,1554.091723679963
p56,2063,1551.1568076323992
p56,2064,1506.2851303190332
p56,2065,1638.9090471171685
p56,2066,1695.4639050266574
p56,2067,1762.8035391955743
p56,2068,1607.8662820413845
p56,2069,1457.515958211026
p56,2070,1669.5968659309556
p56,2071,1670.540250225543
p56,2072,1387.9597648867611
p56,2073,1547.7153205335803
p56,2074,1616.8230923524372
p56,2075,1564.9907400755167
p56,2076,1639.7615785223065
p56,2077,1501.337282541515
p56,2078,1974.758807589544
p56,2079,1657.5109188533756
p56,2080,1915.7508272096811
p56,2081,1775.2876820811348
p56,2082,1598.285928869047
p56,2083,1619.3080337267422
p56,2084,1596.1256233297127
p56,2085,1823.7129432244424
p56,2086,1807.3246932403467
p56,2087,1718.1666093638294
p56,2088,1451.5316950652075
p56,2089,1326.1834181187971
p56,2090,1819.3380539138752
p56,2091,1859.3253248015585
p56,2092,1842.9946144108121
p56,2093,1466.7110852881874
p56,2094,1446.4094194684046
p56,2095,1458.1997606071864
p56,2096,1566.4099202717853
p56,2097,1573.6443183646647
p56,2098,1731.7148807489855
p56,2099,1439.0447741716575
