state,Year,cdd
Ohio,2020,3603.1169726110193
Ohio,2021,3474.112197731897
Ohio,2022,3271.0684201360814
Ohio,2023,3200.7485496581053
Ohio,2024,3315.8423858597093
Ohio,2025,3244.2159951413832
Ohio,2026,3119.826720987621
Ohio,2027,3021.213346303544
Ohio,2028,3352.8814898686273
Ohio,2029,3406.6078448931767
Ohio,2030,2741.121286842481
Ohio,2031,2801.3067490731128
Ohio,2032,3023.6931079831375
Ohio,2033,3180.7438290777386
Ohio,2034,3204.137751623234
Ohio,2035,3236.671644099115
Ohio,2036,3338.013333573992
Ohio,2037,3213.8530221825886
Ohio,2038,2545.7789169686794
Ohio,2039,2905.8257749065892
Ohio,2040,3038.3334784955514
Ohio,2041,2825.20160662352
Ohio,2042,2969.1902303256575
Ohio,2043,3153.9045752914344
Ohio,2044,2968.200782268035
Ohio,2045,3013.028710032007
Ohio,2046,2681.023542246713
Ohio,2047,2898.465139277974
Ohio,2048,3163.459039470132
Ohio,2049,3095.8993417416355
Ohio,2050,3013.829401621776
Ohio,2051,2913.502778405467
Ohio,2052,2542.700725861976
Ohio,2053,3093.922464155502
Ohio,2054,3443.746532845953
Ohio,2055,3000.1893910213826
Ohio,2056,2745.557248141349
Ohio,2057,2596.79042223909
Ohio,2058,2993.6318033430707
Ohio,2059,2856.549983924876
Ohio,2060,2881.1190204429986
Ohio,2061,2716.993631699021
Ohio,2062,2607.5996067083192
Ohio,2063,2563.284562958738
Ohio,2064,2658.9441516811157
Ohio,2065,2592.491114667629
Ohio,2066,2467.442842037648
Ohio,2067,2385.523967115316
Ohio,2068,2674.9209478369567
Ohio,2069,2739.4259511521495
Ohio,2070,2136.064682286871
Ohio,2071,2246.757619147201
Ohio,2072,2359.215176715414
Ohio,2073,2516.1939203334027
Ohio,2074,2501.950720761767
Ohio,2075,2528.1880193183783
Ohio,2076,2653.1875431397866
Ohio,2077,2487.946312712309
Ohio,2078,1914.4801815775145
Ohio,2079,2213.694633099198
Ohio,2080,2334.145615867141
Ohio,2081,2131.3779756261483
Ohio,2082,2312.5608179935975
Ohio,2083,2403.558564886457
Ohio,2084,2299.180687832602
Ohio,2085,2349.6556022565874
Ohio,2086,2006.0562661336387
Ohio,2087,2266.59377462867
Ohio,2088,2416.3733661265383
Ohio,2089,2329.138752680982
Ohio,2090,2294.8778925849924
Ohio,2091,2207.971511601085
Ohio,2092,1909.7648373147317
Ohio,2093,2358.805330751089
Ohio,2094,2676.4966919565286
Ohio,2095,2257.725147258643
Ohio,2096,2079.83757551791
Ohio,2097,1966.905787471775
Ohio,2098,2361.035236009274
Ohio,2099,2207.814607239238
