rb,Year,cdd
p95,2020,2205.647092586712
p95,2021,2205.647092586712
p95,2022,2205.647092586712
p95,2023,2205.647092586712
p95,2024,2205.647092586712
p95,2025,2205.647092586712
p95,2026,2205.647092586712
p95,2027,2205.647092586712
p95,2028,2205.647092586712
p95,2029,2205.647092586712
p95,2030,2205.647092586712
p95,2031,2205.647092586712
p95,2032,2205.647092586712
p95,2033,2205.647092586712
p95,2034,2205.647092586712
p95,2035,2205.647092586712
p95,2036,2205.647092586712
p95,2037,2205.647092586712
p95,2038,2205.647092586712
p95,2039,2205.647092586712
p95,2040,2205.647092586712
p95,2041,2205.647092586712
p95,2042,2205.647092586712
p95,2043,2205.647092586712
p95,2044,2205.647092586712
p95,2045,2205.647092586712
p95,2046,2205.647092586712
p95,2047,2205.647092586712
p95,2048,2205.647092586712
p95,2049,2205.647092586712
p95,2050,2205.647092586712
p95,2051,2205.647092586712
p95,2052,2205.647092586712
p95,2053,2205.647092586712
p95,2054,2205.647092586712
p95,2055,2205.647092586712
p95,2056,2205.647092586712
p95,2057,2205.647092586712
p95,2058,2205.647092586712
p95,2059,2205.647092586712
p95,2060,2205.647092586712
p95,2061,2205.647092586712
p95,2062,2205.647092586712
p95,2063,2205.647092586712
p95,2064,2205.647092586712
p95,2065,2205.647092586712
p95,2066,2205.647092586712
p95,2067,2205.647092586712
p95,2068,2205.647092586712
p95,2069,2205.647092586712
p95,2070,2205.647092586712
p95,2071,2205.647092586712
p95,2072,2205.647092586712
p95,2073,2205.647092586712
p95,2074,2205.647092586712
p95,2075,2205.647092586712
p95,2076,2205.647092586712
p95,2077,2205.647092586712
p95,2078,2205.647092586712
p95,2079,2205.647092586712
p95,2080,2205.647092586712
p95,2081,2205.647092586712
p95,2082,2205.647092586712
p95,2083,2205.647092586712
p95,2084,2205.647092586712
p95,2085,2205.647092586712
p95,2086,2205.647092586712
p95,2087,2205.647092586712
p95,2088,2205.647092586712
p95,2089,2205.647092586712
p95,2090,2205.647092586712
p95,2091,2205.647092586712
p95,2092,2205.647092586712
p95,2093,2205.647092586712
p95,2094,2205.647092586712
p95,2095,2205.647092586712
p95,2096,2205.647092586712
p95,2097,2205.647092586712
p95,2098,2205.647092586712
p95,2099,2205.647092586712
