state,Year,hdd
Wisconsin,2020,366.252792845505
Wisconsin,2021,289.02790201000687
Wisconsin,2022,240.32655918652864
Wisconsin,2023,482.542577024939
Wisconsin,2024,307.34523931842637
Wisconsin,2025,275.3795359142759
Wisconsin,2026,278.85528595031786
Wisconsin,2027,465.7691938412096
Wisconsin,2028,574.2384986217769
Wisconsin,2029,335.17349349809655
Wisconsin,2030,310.58798806081853
Wisconsin,2031,454.4315348733415
Wisconsin,2032,164.97036460755197
Wisconsin,2033,246.62050933175658
Wisconsin,2034,311.13138043863523
Wisconsin,2035,445.5653524761007
Wisconsin,2036,270.33656641694034
Wisconsin,2037,284.4868278089827
Wisconsin,2038,431.0258400675658
Wisconsin,2039,372.8987631433983
Wisconsin,2040,314.3728043371324
Wisconsin,2041,377.5959522225428
Wisconsin,2042,443.67331625976107
Wisconsin,2043,325.7570193820663
Wisconsin,2044,193.4448744965244
Wisconsin,2045,479.4616824751455
Wisconsin,2046,379.26890184687204
Wisconsin,2047,448.3168802355479
Wisconsin,2048,268.50667064714435
Wisconsin,2049,223.41386704149716
Wisconsin,2050,413.2250250162277
Wisconsin,2051,396.3109494223117
Wisconsin,2052,538.2174660779389
Wisconsin,2053,336.294647918425
Wisconsin,2054,229.2256154738797
Wisconsin,2055,288.3009202099214
Wisconsin,2056,374.6041008253456
Wisconsin,2057,283.2558719553003
Wisconsin,2058,405.3826993772088
Wisconsin,2059,282.13396541726826
Wisconsin,2060,597.6242091443075
Wisconsin,2061,495.0931706625419
Wisconsin,2062,428.92543709008885
Wisconsin,2063,697.3396067795671
Wisconsin,2064,493.18327143848444
Wisconsin,2065,476.8633648281882
Wisconsin,2066,447.2543430771415
Wisconsin,2067,676.2065381876778
Wisconsin,2068,781.0352287757902
Wisconsin,2069,535.1522508090351
Wisconsin,2070,514.2353664547157
Wisconsin,2071,650.8638949458846
Wisconsin,2072,338.5894102879608
Wisconsin,2073,406.28425381971545
Wisconsin,2074,532.9412951713155
Wisconsin,2075,634.6229334292766
Wisconsin,2076,443.5922996810733
Wisconsin,2077,468.9443873530143
Wisconsin,2078,651.6488044928892
Wisconsin,2079,573.43054248714
Wisconsin,2080,525.4827994039377
Wisconsin,2081,576.666170392211
Wisconsin,2082,644.1753119828277
Wisconsin,2083,518.674520553205
Wisconsin,2084,334.6602483210837
Wisconsin,2085,696.6539727736542
Wisconsin,2086,574.3743814181754
Wisconsin,2087,630.2476328843379
Wisconsin,2088,415.3117912773138
Wisconsin,2089,336.85526855786054
Wisconsin,2090,564.169114960037
Wisconsin,2091,538.0101535584973
Wisconsin,2092,661.7671700869789
Wisconsin,2093,446.37728606326067
Wisconsin,2094,315.1327915049567
Wisconsin,2095,397.93752001884013
Wisconsin,2096,496.7525559069501
Wisconsin,2097,385.6077697614627
Wisconsin,2098,515.8772892901209
Wisconsin,2099,393.98311885203384
