rb,Year,hdd
p28,2020,1966.425475441189
p28,2021,2049.1756871930306
p28,2022,1791.6241180442166
p28,2023,1878.0289523050599
p28,2024,1900.2121494426335
p28,2025,1936.4480568357044
p28,2026,1920.8363948163842
p28,2027,2010.834438385904
p28,2028,2134.4778693257304
p28,2029,2195.297675891151
p28,2030,2035.120807412583
p28,2031,1883.2328785206555
p28,2032,2042.456576184101
p28,2033,1877.4008029760128
p28,2034,2047.7013202264154
p28,2035,1931.5407134032052
p28,2036,2098.407689242837
p28,2037,2093.2570748207777
p28,2038,1832.5836185541434
p28,2039,1957.095233235832
p28,2040,2077.106050977056
p28,2041,2178.2533343652294
p28,2042,1960.157467904488
p28,2043,2098.2413472847293
p28,2044,1943.2564209674329
p28,2045,2025.3147720181694
p28,2046,2018.9620556326358
p28,2047,2113.217772196326
p28,2048,1947.298915169069
p28,2049,2039.8889079411226
p28,2050,1940.902333434124
p28,2051,1973.994637480488
p28,2052,2132.9530850883543
p28,2053,1980.98903366328
p28,2054,2002.078288668801
p28,2055,2028.907849243322
p28,2056,2046.9529836772367
p28,2057,2118.5551240572754
p28,2058,2052.613432574432
p28,2059,1899.1619514685644
p28,2060,2174.139004486235
p28,2061,2277.635193124435
p28,2062,2016.9671724235054
p28,2063,2096.686969938983
p28,2064,2129.284479576528
p28,2065,2146.594673871882
p28,2066,2153.7693581315493
p28,2067,2237.972831470181
p28,2068,2371.121368488865
p28,2069,2428.4830448007933
p28,2070,2275.249439698734
p28,2071,2106.915237363477
p28,2072,2274.4506349513704
p28,2073,2128.2814766528722
p28,2074,2294.0323237170287
p28,2075,2209.7637913211865
p28,2076,2367.8524508085566
p28,2077,2344.475524265471
p28,2078,2065.1820074295183
p28,2079,2220.9922335635392
p28,2080,2306.7758130353636
p28,2081,2458.318557904621
p28,2082,2208.548235346573
p28,2083,2350.46225536358
p28,2084,2189.379570393877
p28,2085,2272.2978142607362
p28,2086,2266.8133426339928
p28,2087,2364.728408644129
p28,2088,2222.0811377467076
p28,2089,2283.7925737872088
p28,2090,2158.474118109321
p28,2091,2202.7351051134196
p28,2092,2375.635773729495
p28,2093,2223.4583818761994
p28,2094,2234.089533786694
p28,2095,2263.5779582002524
p28,2096,2314.347885734261
p28,2097,2376.1884088803426
p28,2098,2257.860271466006
p28,2099,2051.258890491423
