state,Year,hdd
New Mexico,2020,1007.0875561726117
New Mexico,2021,849.5591059769915
New Mexico,2022,867.0472930164824
New Mexico,2023,886.8521154227221
New Mexico,2024,813.0364246686431
New Mexico,2025,872.3010997574562
New Mexico,2026,804.1221269800994
New Mexico,2027,833.4233647516294
New Mexico,2028,790.6205602086793
New Mexico,2029,970.403112642121
New Mexico,2030,919.4250293713278
New Mexico,2031,812.3797625514588
New Mexico,2032,869.6267511471208
New Mexico,2033,913.3370709987094
New Mexico,2034,1119.0760672389256
New Mexico,2035,902.2280920388248
New Mexico,2036,1074.6707125520775
New Mexico,2037,1000.496725932542
New Mexico,2038,1075.9032402064759
New Mexico,2039,891.9299852620156
New Mexico,2040,1134.3417000747584
New Mexico,2041,1035.0116972845594
New Mexico,2042,1010.4754862986724
New Mexico,2043,1004.597582171002
New Mexico,2044,868.0143067490324
New Mexico,2045,996.6683526729364
New Mexico,2046,970.0613610438259
New Mexico,2047,962.8912781003526
New Mexico,2048,882.9638931954781
New Mexico,2049,985.8561708059319
New Mexico,2050,1034.1734078972545
New Mexico,2051,1130.0853194983779
New Mexico,2052,1122.854798362623
New Mexico,2053,1011.9576009960508
New Mexico,2054,981.8407632869212
New Mexico,2055,1036.3844049495647
New Mexico,2056,1016.2324824195993
New Mexico,2057,997.4854104478808
New Mexico,2058,1187.4618036822344
New Mexico,2059,1064.8760128892604
New Mexico,2060,1209.0066726858263
New Mexico,2061,1074.097608653039
New Mexico,2062,1074.0667414633645
New Mexico,2063,1067.929221401892
New Mexico,2064,993.6452240053787
New Mexico,2065,1053.6204329913703
New Mexico,2066,997.0271586020633
New Mexico,2067,1029.5697539743821
New Mexico,2068,960.2643411157685
New Mexico,2069,1181.8696425615253
New Mexico,2070,1109.3138642621652
New Mexico,2071,998.3904942301516
New Mexico,2072,1058.6389730559526
New Mexico,2073,1100.9733030745372
New Mexico,2074,1312.4838649767016
New Mexico,2075,1077.1711431709475
New Mexico,2076,1263.8941636869204
New Mexico,2077,1180.7348488953432
New Mexico,2078,1254.4420422935104
New Mexico,2079,1043.7963843709686
New Mexico,2080,1296.9651835365253
New Mexico,2081,1208.3329974495814
New Mexico,2082,1177.289524314928
New Mexico,2083,1180.5978787067738
New Mexico,2084,1010.9306307369776
New Mexico,2085,1138.5215067528795
New Mexico,2086,1122.9408617994036
New Mexico,2087,1117.7159056531866
New Mexico,2088,1028.6336455553019
New Mexico,2089,1137.4679461892276
New Mexico,2090,1175.9605880098036
New Mexico,2091,1279.8141259495478
New Mexico,2092,1266.5277488257404
New Mexico,2093,1123.0473097118813
New Mexico,2094,1096.9614479521551
New Mexico,2095,1145.4320102837519
New Mexico,2096,1149.4159503024398
New Mexico,2097,1112.0471243378286
New Mexico,2098,1314.0318237540084
New Mexico,2099,1185.2412821364478
