state,Year,hdd
Texas,2020,1906.5213388703364
Texas,2021,1759.3744354437922
Texas,2022,1848.7419525797807
Texas,2023,1626.5920698498185
Texas,2024,1799.0865654074776
Texas,2025,1888.1292200404746
Texas,2026,1848.94772826766
Texas,2027,1767.662680032794
Texas,2028,1831.6105771335756
Texas,2029,1797.5121863219804
Texas,2030,1925.84896895873
Texas,2031,1945.6810310249184
Texas,2032,1762.0378042479224
Texas,2033,1772.550436458367
Texas,2034,1921.6879573495912
Texas,2035,1864.8223457559086
Texas,2036,1948.3782621083703
Texas,2037,1764.409984537587
Texas,2038,2089.740769273977
Texas,2039,1933.2720611351333
Texas,2040,2023.9222646797884
Texas,2041,1845.513874906092
Texas,2042,1908.506081295008
Texas,2043,1983.790900048611
Texas,2044,1918.3018808861718
Texas,2045,2096.8257805895087
Texas,2046,2084.5687172938656
Texas,2047,1903.033721904752
Texas,2048,1966.8188378588152
Texas,2049,2041.9655682594982
Texas,2050,2105.5248973979765
Texas,2051,2338.8404037383143
Texas,2052,2230.0750614842827
Texas,2053,2024.2385168556925
Texas,2054,1972.4273760859
Texas,2055,2067.159452260655
Texas,2056,2171.702190710929
Texas,2057,2178.3626849311527
Texas,2058,2194.8314225214413
Texas,2059,2191.487560806965
Texas,2060,2496.7957743187894
Texas,2061,2345.1188950608393
Texas,2062,2495.634710220122
Texas,2063,2226.6797612914356
Texas,2064,2418.8739563860663
Texas,2065,2530.7238076406884
Texas,2066,2519.396021174992
Texas,2067,2412.4157605927885
Texas,2068,2502.2588394045943
Texas,2069,2498.616990909982
Texas,2070,2562.5685826823365
Texas,2071,2637.5939753741036
Texas,2072,2466.022868224253
Texas,2073,2381.962002833981
Texas,2074,2663.732932212495
Texas,2075,2598.617898532545
Texas,2076,2700.334454309383
Texas,2077,2436.030811229707
Texas,2078,2807.0230957168087
Texas,2079,2726.083241720225
Texas,2080,2802.637116681865
Texas,2081,2591.263878899636
Texas,2082,2608.648496716402
Texas,2083,2770.525402655182
Texas,2084,2685.198747083359
Texas,2085,2859.4797302911825
Texas,2086,2911.494920110365
Texas,2087,2716.025976205158
Texas,2088,2763.9492793342843
Texas,2089,2838.847928331604
Texas,2090,2876.618422911416
Texas,2091,3141.9067454876354
Texas,2092,3100.5133367410276
Texas,2093,2758.6330099001916
Texas,2094,2746.6732813274743
Texas,2095,2891.281664393297
Texas,2096,3064.720834102536
Texas,2097,3078.3485170675176
Texas,2098,2926.451429653234
Texas,2099,2930.924782735887
