state,Year,cdd
South Carolina,2020,1534.945609250205
South Carolina,2021,1530.5262330495393
South Carolina,2022,1268.158684161814
South Carolina,2023,1454.8384987488848
South Carolina,2024,1247.7085605398559
South Carolina,2025,1285.4712365491444
South Carolina,2026,1161.1078102962558
South Carolina,2027,1353.3100525487364
South Carolina,2028,1402.1258781973024
South Carolina,2029,1316.5107184729645
South Carolina,2030,874.6176195645759
South Carolina,2031,1084.1904642575932
South Carolina,2032,1222.5147915320538
South Carolina,2033,1357.4564358317648
South Carolina,2034,1158.9006423957244
South Carolina,2035,1338.5815041958147
South Carolina,2036,1438.165090060498
South Carolina,2037,1175.494859554497
South Carolina,2038,1029.2525305211223
South Carolina,2039,1097.9484469650567
South Carolina,2040,1342.9884338499935
South Carolina,2041,1086.1497776354074
South Carolina,2042,1190.7568919477865
South Carolina,2043,1260.0135137133766
South Carolina,2044,1259.0331286347666
South Carolina,2045,1231.8534226821405
South Carolina,2046,1049.178574910778
South Carolina,2047,1036.9394829311523
South Carolina,2048,1164.3791211351684
South Carolina,2049,1211.348604587144
South Carolina,2050,1441.440862069551
South Carolina,2051,1060.6399439722059
South Carolina,2052,887.2705883016909
South Carolina,2053,1158.8532365821811
South Carolina,2054,1358.3448012997846
South Carolina,2055,1052.285939935372
South Carolina,2056,1070.2266712004139
South Carolina,2057,912.9454264338624
South Carolina,2058,1153.159278530915
South Carolina,2059,986.9747106406762
South Carolina,2060,1092.720607884343
South Carolina,2061,1097.299484636872
South Carolina,2062,896.2311801865997
South Carolina,2063,1063.5728938131679
South Carolina,2064,896.4422047979807
South Carolina,2065,1002.4698069464705
South Carolina,2066,855.1906847206249
South Carolina,2067,979.9566322354729
South Carolina,2068,1016.3095418089412
South Carolina,2069,963.3958107017643
South Carolina,2070,580.6734284950006
South Carolina,2071,789.8447884394996
South Carolina,2072,871.5001390980286
South Carolina,2073,997.1916729651454
South Carolina,2074,836.1217814482711
South Carolina,2075,973.149495366434
South Carolina,2076,1040.7840908198673
South Carolina,2077,774.928504394079
South Carolina,2078,696.6356456175563
South Carolina,2079,725.9355357425255
South Carolina,2080,934.7277250179626
South Carolina,2081,694.5660273976032
South Carolina,2082,787.6491538768535
South Carolina,2083,889.4163960535986
South Carolina,2084,878.7352850700308
South Carolina,2085,847.471740731531
South Carolina,2086,656.3043858175387
South Carolina,2087,688.5819142275108
South Carolina,2088,746.2974701325525
South Carolina,2089,819.0599428082899
South Carolina,2090,1049.574117804031
South Carolina,2091,670.4307701933556
South Carolina,2092,528.8834750591741
South Carolina,2093,781.7706677395449
South Carolina,2094,942.5783220139087
South Carolina,2095,729.260779712594
South Carolina,2096,718.9202381988864
South Carolina,2097,581.9604134976183
South Carolina,2098,773.8777376301223
South Carolina,2099,632.5559105223087
