rb,Year,cdd
p23,2020,3936.6975242461945
p23,2021,3393.7941242463353
p23,2022,4471.5332024735735
p23,2023,4210.423105510338
p23,2024,4282.53305450623
p23,2025,4525.770424053477
p23,2026,3697.047685933048
p23,2027,3527.8360020143214
p23,2028,3842.731662796832
p23,2029,4184.435146613171
p23,2030,3904.6175675155637
p23,2031,3803.463043566538
p23,2032,3382.473415975521
p23,2033,4232.233389130383
p23,2034,3689.153532250673
p23,2035,3838.2303004954483
p23,2036,4252.173311821632
p23,2037,3931.694757535163
p23,2038,3619.2933894499383
p23,2039,3314.7015856782077
p23,2040,3785.668778385057
p23,2041,3608.3255571188574
p23,2042,3918.3015192759613
p23,2043,3633.0567394201876
p23,2044,3328.7620515185486
p23,2045,3478.1886676816484
p23,2046,3392.617277563869
p23,2047,3535.6663961452564
p23,2048,4021.365187047889
p23,2049,3984.272456084139
p23,2050,3644.5853302169644
p23,2051,3936.2975974511746
p23,2052,3136.910137946001
p23,2053,3887.966478398727
p23,2054,3807.112631617033
p23,2055,3338.1764133731785
p23,2056,3190.3747618202106
p23,2057,3489.8540316686094
p23,2058,3742.7316421565965
p23,2059,4117.854129446231
p23,2060,3143.502606927177
p23,2061,2656.381855809056
p23,2062,3595.547168083692
p23,2063,3314.2689173290487
p23,2064,3338.223056839375
p23,2065,3654.197631926207
p23,2066,2857.961068157033
p23,2067,2738.3942753101524
p23,2068,3062.6252473930217
p23,2069,3329.108979238458
p23,2070,3063.711091304521
p23,2071,3031.983530708437
p23,2072,2573.912548314491
p23,2073,3299.3205210286187
p23,2074,2936.163045725846
p23,2075,2970.1950944192085
p23,2076,3408.497854830357
p23,2077,3055.2833625878197
p23,2078,2753.5071251088543
p23,2079,2456.1385909111086
p23,2080,2902.6708779904566
p23,2081,2698.512665621647
p23,2082,2987.0149937554984
p23,2083,2721.6047043087174
p23,2084,2449.851108944938
p23,2085,2608.8404393402725
p23,2086,2574.610181210539
p23,2087,2664.29325498109
p23,2088,3020.276269786047
p23,2089,3060.150711689408
p23,2090,2762.4929866721413
p23,2091,2956.8503615496015
p23,2092,2293.1296858583746
p23,2093,2992.910288249751
p23,2094,2858.6271088260437
p23,2095,2460.500740457448
p23,2096,2340.6739576295595
p23,2097,2612.9253471662205
p23,2098,2841.9575608000096
p23,2099,3196.1882295862315
