state,Year,hdd
South Carolina,2020,1249.891239894808
South Carolina,2021,1131.3037491727252
South Carolina,2022,1080.9746773008774
South Carolina,2023,1101.5307125483628
South Carolina,2024,1073.1373236362604
South Carolina,2025,1168.9742902303137
South Carolina,2026,1275.6872444919447
South Carolina,2027,1237.3313012444764
South Carolina,2028,1118.9977339731595
South Carolina,2029,1150.643136509877
South Carolina,2030,1314.539589094229
South Carolina,2031,1226.042237300315
South Carolina,2032,1018.9993533040629
South Carolina,2033,1324.8560375211637
South Carolina,2034,1079.0119872766738
South Carolina,2035,1230.4502206008033
South Carolina,2036,1158.3760028552529
South Carolina,2037,1027.4971453393296
South Carolina,2038,1378.7394936008775
South Carolina,2039,1163.96915367404
South Carolina,2040,1187.1569252718125
South Carolina,2041,1137.3435147147895
South Carolina,2042,1305.8481267987854
South Carolina,2043,1079.2401064504768
South Carolina,2044,1192.1972249526634
South Carolina,2045,1192.416047738057
South Carolina,2046,1175.4240920979314
South Carolina,2047,1332.436023074353
South Carolina,2048,1161.8809118995187
South Carolina,2049,1155.8180221055488
South Carolina,2050,1421.522617344242
South Carolina,2051,1383.8113509331454
South Carolina,2052,1255.7433655370587
South Carolina,2053,1042.8193737982817
South Carolina,2054,1144.8719391737898
South Carolina,2055,1267.0331443794817
South Carolina,2056,1414.6286623861486
South Carolina,2057,1275.1280486450485
South Carolina,2058,1358.5611768009906
South Carolina,2059,1416.079970465547
South Carolina,2060,1477.5982646299667
South Carolina,2061,1364.4228773406921
South Carolina,2062,1293.5897648956566
South Carolina,2063,1320.4494927945868
South Carolina,2064,1288.9972352722398
South Carolina,2065,1416.0518286414099
South Carolina,2066,1521.820232701732
South Carolina,2067,1415.7541231611935
South Carolina,2068,1329.0410479035268
South Carolina,2069,1352.6713441836705
South Carolina,2070,1546.2255726874653
South Carolina,2071,1429.4541154734052
South Carolina,2072,1211.0982517366765
South Carolina,2073,1524.1627131689188
South Carolina,2074,1274.4251468589403
South Carolina,2075,1445.128203612568
South Carolina,2076,1362.062379975449
South Carolina,2077,1207.5625727130473
South Carolina,2078,1610.9690411134109
South Carolina,2079,1397.402724218397
South Carolina,2080,1414.3877163645714
South Carolina,2081,1348.108411805416
South Carolina,2082,1510.1216868858578
South Carolina,2083,1249.6560228538335
South Carolina,2084,1411.1669079738308
South Carolina,2085,1373.9414331040452
South Carolina,2086,1365.7345600693977
South Carolina,2087,1512.5549859879304
South Carolina,2088,1348.4089881510713
South Carolina,2089,1290.0653179643289
South Carolina,2090,1570.6601944589365
South Carolina,2091,1571.3338021674394
South Carolina,2092,1397.7841831955207
South Carolina,2093,1162.3313498566981
South Carolina,2094,1282.8194128071482
South Carolina,2095,1421.86998719187
South Carolina,2096,1582.4580502177578
South Carolina,2097,1420.8970643689036
South Carolina,2098,1505.0515858601634
South Carolina,2099,1593.4742640530567
