state,Year,cdd
Wyoming,2020,4252.5966740039785
Wyoming,2021,3757.7158361584743
Wyoming,2022,4717.7460011747835
Wyoming,2023,4540.28556664889
Wyoming,2024,4674.390952415309
Wyoming,2025,4772.234886843314
Wyoming,2026,4079.2937141341795
Wyoming,2027,3963.457107930251
Wyoming,2028,4249.737351228383
Wyoming,2029,4447.546786855957
Wyoming,2030,4302.321032879995
Wyoming,2031,4248.170586734425
Wyoming,2032,3888.489160914759
Wyoming,2033,4649.231707274787
Wyoming,2034,4048.8432090597007
Wyoming,2035,4253.405094099391
Wyoming,2036,4464.155421955782
Wyoming,2037,4321.493042171958
Wyoming,2038,4114.882252461956
Wyoming,2039,3855.2015246751257
Wyoming,2040,4204.301389266512
Wyoming,2041,4046.480828856418
Wyoming,2042,4411.484635360897
Wyoming,2043,4092.1786177901804
Wyoming,2044,3952.199032423221
Wyoming,2045,3985.361362689583
Wyoming,2046,3968.190144030988
Wyoming,2047,4025.2946440087812
Wyoming,2048,4541.607626492152
Wyoming,2049,4428.44057840629
Wyoming,2050,4128.778701154026
Wyoming,2051,4410.123169390887
Wyoming,2052,3688.382396087305
Wyoming,2053,4405.385140064737
Wyoming,2054,4238.628936118612
Wyoming,2055,3854.848065882235
Wyoming,2056,3890.4310924806364
Wyoming,2057,4076.988012612853
Wyoming,2058,4231.0457536004
Wyoming,2059,4665.383036710926
Wyoming,2060,3810.54807063743
Wyoming,2061,3379.65326506042
Wyoming,2062,4312.998922118344
Wyoming,2063,4113.007831941323
Wyoming,2064,4291.184183896057
Wyoming,2065,4416.04571393914
Wyoming,2066,3743.533672170056
Wyoming,2067,3635.0599464788434
Wyoming,2068,3952.022060336691
Wyoming,2069,4158.760021438072
Wyoming,2070,4024.3224559830974
Wyoming,2071,3972.3877335433317
Wyoming,2072,3579.8239995376657
Wyoming,2073,4332.084309942603
Wyoming,2074,3754.808856421872
Wyoming,2075,3931.4351204504947
Wyoming,2076,4168.800558216727
Wyoming,2077,4004.230019243508
Wyoming,2078,3778.798499785179
Wyoming,2079,3517.716031723092
Wyoming,2080,3851.5127969892133
Wyoming,2081,3720.3094055382417
Wyoming,2082,4084.384463654469
Wyoming,2083,3759.8786844524325
Wyoming,2084,3612.5225986038095
Wyoming,2085,3691.426853928533
Wyoming,2086,3713.6140413011844
Wyoming,2087,3774.6264462037857
Wyoming,2088,4265.7206005248
Wyoming,2089,4199.591203215977
Wyoming,2090,3930.3844632611294
Wyoming,2091,4222.83816306619
Wyoming,2092,3507.7401663450405
Wyoming,2093,4227.269371643559
Wyoming,2094,4057.4180086652814
Wyoming,2095,3673.0374796351
Wyoming,2096,3693.154767897315
Wyoming,2097,3886.703084636517
Wyoming,2098,4007.838374738089
Wyoming,2099,4438.208765425115
