state,Year,hdd
Vermont,2020,30.3341986731175
Vermont,2021,17.53458667598744
Vermont,2022,9.463693871951477
Vermont,2023,1.9274032528282419
Vermont,2024,0.11271889012368774
Vermont,2025,0.0
Vermont,2026,0.0
Vermont,2027,0.0
Vermont,2028,0.0
Vermont,2029,0.0
Vermont,2030,0.0
Vermont,2031,0.0
Vermont,2032,0.0
Vermont,2033,0.0
Vermont,2034,0.0
Vermont,2035,0.0
Vermont,2036,0.0
Vermont,2037,0.0
Vermont,2038,0.0
Vermont,2039,0.0
Vermont,2040,0.0
Vermont,2041,0.0
Vermont,2042,0.0
Vermont,2043,0.0
Vermont,2044,0.0
Vermont,2045,0.0
Vermont,2046,0.0
Vermont,2047,0.0
Vermont,2048,0.0
Vermont,2049,0.0
Vermont,2050,0.0
Vermont,2051,0.0
Vermont,2052,0.0
Vermont,2053,0.0
Vermont,2054,0.0
Vermont,2055,0.0
Vermont,2056,0.0
Vermont,2057,0.0
Vermont,2058,0.0
Vermont,2059,0.0
Vermont,2060,0.0
Vermont,2061,0.0
Vermont,2062,0.0
Vermont,2063,0.0
Vermont,2064,0.0
Vermont,2065,0.0
Vermont,2066,0.0
Vermont,2067,0.0
Vermont,2068,0.0
Vermont,2069,0.0
Vermont,2070,0.0
Vermont,2071,0.0
Vermont,2072,0.0
Vermont,2073,0.0
Vermont,2074,0.0
Vermont,2075,0.0
Vermont,2076,0.0
Vermont,2077,0.0
Vermont,2078,0.0
Vermont,2079,0.0
Vermont,2080,0.0
Vermont,2081,0.0
Vermont,2082,0.0
Vermont,2083,0.0
Vermont,2084,0.0
Vermont,2085,0.0
Vermont,2086,0.0
Vermont,2087,0.0
Vermont,2088,0.0
Vermont,2089,0.0
Vermont,2090,0.0
Vermont,2091,0.0
Vermont,2092,0.0
Vermont,2093,0.0
Vermont,2094,0.0
Vermont,2095,0.0
Vermont,2096,0.0
Vermont,2097,0.0
Vermont,2098,0.0
Vermont,2099,0.0
