rb,Year,hdd
p86,2020,1773.2973962854817
p86,2021,1764.7945154884717
p86,2022,1823.4886836690189
p86,2023,1457.5434795411402
p86,2024,1683.0195562089682
p86,2025,1796.3781866436964
p86,2026,1839.4041398614131
p86,2027,1673.571638790309
p86,2028,1668.3227134693866
p86,2029,1570.741784827222
p86,2030,1916.0197729860085
p86,2031,1727.7883066684908
p86,2032,1616.4842544829212
p86,2033,1732.6887581444244
p86,2034,1658.1144261572954
p86,2035,1807.888681787644
p86,2036,1755.1069027923816
p86,2037,1651.3651123650643
p86,2038,2128.1267848373677
p86,2039,1872.7244340843617
p86,2040,2019.4127207460137
p86,2041,1694.7756620812875
p86,2042,1874.298700548555
p86,2043,1784.9307017883066
p86,2044,1789.5761108509355
p86,2045,1981.5508807328538
p86,2046,2072.6843606183456
p86,2047,1948.5924635567305
p86,2048,1854.7383643756184
p86,2049,1797.9489775578652
p86,2050,2254.339476218577
p86,2051,2333.494233694024
p86,2052,2082.00265803541
p86,2053,1899.7279511765673
p86,2054,1817.7992292342872
p86,2055,2075.9022848002123
p86,2056,2005.083532468589
p86,2057,2023.6483755741615
p86,2058,2196.3589178383604
p86,2059,2047.7797734265932
p86,2060,2328.8938029470737
p86,2061,2485.8628183748897
p86,2062,2535.1536707388127
p86,2063,2017.1483163805387
p86,2064,2422.3256992036995
p86,2065,2526.854341524029
p86,2066,2645.8567602576722
p86,2067,2449.3325017683346
p86,2068,2407.3708391464065
p86,2069,2260.8758489937118
p86,2070,2646.1984439604444
p86,2071,2513.2622249958094
p86,2072,2427.398830589264
p86,2073,2384.4455132497833
p86,2074,2449.730471533231
p86,2075,2605.0485520087295
p86,2076,2544.8662639755444
p86,2077,2367.0540314142236
p86,2078,2936.348092474906
p86,2079,2739.606071842377
p86,2080,2864.685104536969
p86,2081,2372.4336073782674
p86,2082,2629.041284906304
p86,2083,2708.6246870023588
p86,2084,2680.1911008108964
p86,2085,2796.6185122135357
p86,2086,2839.416748756782
p86,2087,2918.6849458472952
p86,2088,2646.9742782316675
p86,2089,2574.8621223596847
p86,2090,3000.2454884897106
p86,2091,3138.9336715459945
p86,2092,2907.254022591772
p86,2093,2649.3514368599685
p86,2094,2566.5740413340723
p86,2095,2859.5538068941537
p86,2096,2932.495005582597
p86,2097,2902.9674376835724
p86,2098,3011.619502628211
p86,2099,2837.406699811513
