state,Year,cdd
Utah,2020,3254.057773580585
Utah,2021,3009.1906181161166
Utah,2022,3748.054720013807
Utah,2023,3453.7494396444913
Utah,2024,3896.338524660148
Utah,2025,3691.81062687344
Utah,2026,3141.210031333808
Utah,2027,3141.7132370135887
Utah,2028,3342.2387035285415
Utah,2029,3256.1292191578473
Utah,2030,3288.9607044144805
Utah,2031,3404.014833202977
Utah,2032,3024.9562409895616
Utah,2033,3549.8078913653953
Utah,2034,3218.2053159764023
Utah,2035,3121.037220961776
Utah,2036,3281.951232891587
Utah,2037,3352.3979651490604
Utah,2038,3404.9211112633875
Utah,2039,3101.4471837587694
Utah,2040,3162.9904111662454
Utah,2041,3204.1534786856446
Utah,2042,3414.2105313708034
Utah,2043,3042.217080103093
Utah,2044,3297.3384049322367
Utah,2045,3160.2524142357643
Utah,2046,3303.4521867166522
Utah,2047,3167.873326614092
Utah,2048,3510.03364960379
Utah,2049,3395.972348333975
Utah,2050,3372.8274050817768
Utah,2051,3582.1231552324666
Utah,2052,2941.0412191811147
Utah,2053,3581.812278308841
Utah,2054,2928.3542006322446
Utah,2055,2876.4935274331274
Utah,2056,3063.854320848954
Utah,2057,3096.2047049690727
Utah,2058,3077.976078922782
Utah,2059,3523.7986481319267
Utah,2060,2728.947806645679
Utah,2061,2515.2029587074267
Utah,2062,3193.1987491093037
Utah,2063,2930.5069222854922
Utah,2064,3294.469392340191
Utah,2065,3125.0152876045545
Utah,2066,2612.6335107480954
Utah,2067,2688.9531941297478
Utah,2068,2826.307010766632
Utah,2069,2742.056053821008
Utah,2070,2787.2766147173584
Utah,2071,2883.148680422565
Utah,2072,2539.584525651716
Utah,2073,3007.3049281152853
Utah,2074,2773.2158196233568
Utah,2075,2644.2612571355394
Utah,2076,2837.5856040544277
Utah,2077,2924.934840453924
Utah,2078,2949.4069111168906
Utah,2079,2683.340489581355
Utah,2080,2771.4534891132666
Utah,2081,2821.3469364824473
Utah,2082,2990.850265294526
Utah,2083,2686.2438458206416
Utah,2084,2900.5836293094035
Utah,2085,2780.6905244618706
Utah,2086,2931.1448883003936
Utah,2087,2822.492237651987
Utah,2088,3134.9893859563526
Utah,2089,3049.312319358197
Utah,2090,3048.4330684979855
Utah,2091,3260.3652638582334
Utah,2092,2658.6759132554516
Utah,2093,3287.140914631194
Utah,2094,2642.474676131163
Utah,2095,2606.5248655367086
Utah,2096,2791.4838431573135
Utah,2097,2821.943541347797
Utah,2098,2812.917793060106
Utah,2099,3220.4284622447535
